,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8606818318367004,0.939797043800354,307.0,306.0,0.3312162166292017,0.8608458638191223,0.8604545593261719,1894.0,1893.0,0.8795379400253296,0.7519822120666504,491.0,531.0,0.39777069794912484,0.3586956560611725,0.37690356373786926,7165.0,297.0
1,0.9320454597473145,0.983077347278595,122.0,177.0,0.21414854082194243,0.9215077757835388,0.9445454478263855,2023.0,2078.0,0.8751767873764038,0.7800549864768982,405.0,654.0,0.3414170473097406,0.3693346083164215,0.4860406219959259,7042.0,383.0
2,0.9577272534370422,0.9924858212471008,74.0,112.0,0.16288582373749125,0.9499553442001343,0.9663636088371277,2088.0,2126.0,0.8461810350418091,0.7399008870124817,404.0,901.0,0.38269910049123734,0.2988326847553253,0.48730963468551636,6795.0,384.0
3,0.9688636660575867,0.9962486624717712,48.0,89.0,0.13240236702290448,0.9602856040000916,0.9781818389892578,2111.0,2152.0,0.8867279291152954,0.7297484874725342,514.0,447.0,0.3181204979625416,0.38002774119377136,0.34771573543548584,7249.0,274.0
4,0.9797727465629578,0.9977229237556458,37.0,52.0,0.11219051365147938,0.9765236973762512,0.9831818342208862,2148.0,2163.0,0.8993399143218994,0.7768711447715759,445.0,409.0,0.2897548389176275,0.45611703395843506,0.4352791905403137,7287.0,343.0
5,0.9820454716682434,0.9986622333526611,27.0,52.0,0.0983147863095457,0.9766291975975037,0.9877272844314575,2148.0,2173.0,0.9002828598022461,0.7555704712867737,501.0,345.0,0.2957746505259568,0.4541139304637909,0.3642131984233856,7351.0,287.0
6,0.9893181920051575,0.9992992281913757,18.0,29.0,0.0835145740346475,0.9868837594985962,0.9918181896209717,2171.0,2182.0,0.8979254961013794,0.7555646896362305,489.0,377.0,0.3001089608090377,0.4423076808452606,0.37944161891937256,7319.0,299.0
7,0.9877272844314575,0.9992790222167969,21.0,33.0,0.07739085767756809,0.9850813746452332,0.9904545545578003,2167.0,2179.0,0.8809523582458496,0.7726212739944458,414.0,596.0,0.32143204336400194,0.3855670094490051,0.4746192991733551,7100.0,374.0
8,0.9927272796630859,0.9997717142105103,11.0,21.0,0.06623778158968145,0.9904977083206177,0.9950000047683716,2179.0,2189.0,0.9060584902763367,0.7819148302078247,416.0,381.0,0.2847091090223914,0.4940239191055298,0.4720812141895294,7315.0,372.0
9,0.9936363697052002,0.999772846698761,13.0,15.0,0.06376002035357735,0.9931880235671997,0.9940909147262573,2185.0,2187.0,0.9124233722686768,0.7647528052330017,465.0,278.0,0.285469725243273,0.5374376177787781,0.4098984897136688,7418.0,323.0
10,0.9950000047683716,0.9998868703842163,5.0,17.0,0.05624204976992173,0.9923146367073059,0.9977272748947144,2183.0,2195.0,0.9158415794372559,0.7801629900932312,462.0,252.0,0.27272490058788035,0.5640138387680054,0.41370558738708496,7444.0,326.0
11,0.9943181872367859,0.9998611211776733,10.0,15.0,0.053721274584531784,0.9931972622871399,0.9954545497894287,2185.0,2190.0,0.9156058430671692,0.7781599760055542,465.0,251.0,0.27909763739784615,0.5627177953720093,0.4098984897136688,7445.0,323.0
12,0.9975000023841858,0.9999701380729675,2.0,9.0,0.04641529016874053,0.9959220886230469,0.9990909099578857,2191.0,2198.0,0.8884959816932678,0.7818897366523743,421.0,525.0,0.30947940214196784,0.41143497824668884,0.4657360315322876,7171.0,367.0
13,0.9979545474052429,0.9999886155128479,3.0,6.0,0.04182549209079959,0.9972764253616333,0.9986363649368286,2194.0,2197.0,0.9051154851913452,0.7846571207046509,417.0,388.0,0.2882491573304964,0.4888010621070862,0.4708121716976166,7308.0,371.0
14,0.9975000023841858,0.9999708533287048,3.0,8.0,0.04021117092533545,0.996371865272522,0.9986363649368286,2192.0,2197.0,0.9067656993865967,0.7915763258934021,414.0,377.0,0.2846984145271503,0.49800264835357666,0.4746192991733551,7319.0,374.0
15,0.9970454573631287,0.9999384880065918,1.0,12.0,0.0404738454114307,0.9945725798606873,0.9995454549789429,2188.0,2199.0,0.9171381592750549,0.7850294709205627,427.0,276.0,0.2764321965100011,0.5667189955711365,0.4581218361854553,7420.0,361.0
