,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.640625,0.7200473546981812,1341.0,384.0,0.635534100929896,0.7338877320289612,0.4412499964237213,2016.0,1059.0,0.10202991217374802,0.6340384483337402,0.0,1681.0,0.753733659401918,0.10058855265378952,1.0,3.0,188.0
1,0.8208333253860474,0.9073716402053833,570.0,290.0,0.4465511296192805,0.8632075190544128,0.762499988079071,2110.0,1830.0,0.21688033640384674,0.864437460899353,1.0,1465.0,0.7935714548469609,0.11319612711668015,0.9946808218955994,219.0,187.0
2,0.8704166412353516,0.9492287635803223,360.0,262.0,0.36322685321172077,0.8861859440803528,0.8500000238418579,2138.0,2040.0,0.5811966061592102,0.9350426197052002,5.0,779.0,0.6539135060758672,0.1902286857366562,0.9734042286872864,905.0,183.0
3,0.8956249952316284,0.9648796916007996,278.0,223.0,0.3172864924867948,0.9049040675163269,0.8841666579246521,2177.0,2122.0,0.5966880321502686,0.9202600717544556,12.0,743.0,0.6756943861643473,0.19151251018047333,0.936170220375061,941.0,176.0
4,0.9116666913032532,0.9754046201705933,223.0,201.0,0.2795292951663335,0.9154751896858215,0.9070833325386047,2199.0,2177.0,0.6020299196243286,0.920936107635498,12.0,733.0,0.7020386345366127,0.19361935555934906,0.936170220375061,951.0,176.0
5,0.9306250214576721,0.9820658564567566,175.0,158.0,0.25119091928005216,0.9336970448493958,0.9270833134651184,2242.0,2225.0,0.6404914259910583,0.9340159893035889,10.0,663.0,0.6472792773165255,0.21165280044078827,0.9468085169792175,1021.0,178.0
6,0.940833330154419,0.987130880355835,142.0,142.0,0.2254828311999639,0.940833330154419,0.940833330154419,2258.0,2258.0,0.5662392973899841,0.939448893070221,5.0,807.0,0.7891522141603323,0.18484848737716675,0.9734042286872864,877.0,183.0
7,0.9512500166893005,0.9902478456497192,122.0,112.0,0.2054849511384964,0.9531380534172058,0.9491666555404663,2288.0,2278.0,0.5993589758872986,0.9401012063026428,6.0,744.0,0.7372565330603184,0.19654427468776703,0.9680851101875305,940.0,182.0
8,0.9585416913032532,0.992855966091156,106.0,93.0,0.19057614773511886,0.9610389471054077,0.9558333158493042,2307.0,2294.0,0.5940170884132385,0.9470438361167908,5.0,755.0,0.7408887203941997,0.1950959414243698,0.9734042286872864,929.0,183.0
9,0.9637500047683716,0.9947822093963623,92.0,82.0,0.1720755484700203,0.9656903743743896,0.9616666436195374,2318.0,2308.0,0.6164529919624329,0.9493227601051331,5.0,713.0,0.7200289806749067,0.2042410671710968,0.9734042286872864,971.0,183.0
10,0.971666693687439,0.9955424666404724,66.0,70.0,0.16118699391682942,0.9708818793296814,0.9725000262260437,2330.0,2334.0,0.6030982732772827,0.9488775134086609,2.0,741.0,0.7728282651330671,0.2006472498178482,0.9893617033958435,943.0,186.0
