,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_pr,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_pr,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_pr,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_pr,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_pr,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_pr,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_pr,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_pr,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5,0.6752609387040138,400.0,1200.0,0.7819057270884514,0.6423112377524376,0.375,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,1200.0,0.2926636185224399,0.28112680806315005,728.0,7313.0,0.8783289238779081,0.22580856602982388,0.168350626245917,0.48095085262665016,1479.0,1848.0
1,0.5281250029802322,0.8157109469175339,403.0,1107.0,0.8233557465672493,0.7909252345561981,0.3902430906891823,0.7481250017881393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,1197.0,0.30867347062646,0.2872698994525128,732.0,7127.0,0.9436950419336704,0.22925023403461764,0.16840144653033196,0.47419944516711465,1665.0,1844.0
2,0.6878124997019768,0.9463359266519547,425.0,574.0,0.637069274932146,0.938080295920372,0.6551235839724541,0.7343750041909516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0,1175.0,0.4245249848933411,0.2936226678074958,873.0,5669.0,0.8371223034068449,0.23153794318421847,0.16810663149709815,0.4076059793687722,3123.0,1703.0
3,0.9028125032782555,0.9952765852212906,165.0,146.0,0.31891948848962787,0.9949626699090004,0.9245862364768982,0.8968750014901161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0,1435.0,0.5286769876538407,0.3031290095092376,964.0,4394.0,0.687900686142396,0.2356491564752706,0.23727940197412728,0.3639612601372628,4398.0,1612.0
4,0.991562508046627,0.9999828189611435,2.0,25.0,0.13731040153652432,0.9999828487634659,0.9848715364933014,0.9987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0,1598.0,0.5932441995355296,0.30747549996084095,856.0,3768.0,0.5894957979450253,0.23770783062340048,0.23125140326992882,0.35623788664262956,5024.0,1720.0
5,0.9987500011920929,0.9999999776482582,0.0,4.0,0.07953781532123685,0.9999999850988388,0.9975124299526215,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,1600.0,0.6167311724603051,0.31194039479810365,782.0,3575.0,0.5474189111463499,0.23896688703817226,0.232036538322487,0.36192706870118296,5217.0,1794.0
6,0.9993750005960464,1.0000000149011612,0.0,2.0,0.06142277067527176,0.9999999776482582,0.9987623766064644,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,1600.0,0.6260555953857011,0.3138918520844713,779.0,3472.0,0.5318263754980046,0.23936974306910036,0.2333249039397451,0.36153036237476077,5320.0,1797.0
7,0.9996875002980232,0.9999999925494194,0.0,1.0,0.052416232852265245,0.9999999925494194,0.9993781074881554,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,1600.0,0.6274630590633637,0.3144264557699684,797.0,3438.0,0.530148255571272,0.23937848464629755,0.23358423856888583,0.3595638003234374,5354.0,1779.0
8,0.9996875002980232,0.9999999850988388,0.0,1.0,0.04609643667005002,0.9999999925494194,0.9993781074881554,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,1600.0,0.62922238754102,0.3148812755554348,806.0,3409.0,0.5290440383152925,0.23951192840378024,0.23391736016191284,0.3588413250731549,5383.0,1770.0
9,1.0,0.9999999701976776,0.0,0.0,0.0415889270696789,0.9999999850988388,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.6305418746791029,0.3155875382479608,818.0,3382.0,0.5269189680992699,0.23962086996484358,0.23395278570645295,0.3573564091444351,5410.0,1758.0
