,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_59_FN,subject_59_FP,subject_59_TN,subject_59_TP,subject_59_accuracy,subject_59_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,subject_96_FN,subject_96_FP,subject_96_TN,subject_96_TP,subject_96_accuracy,subject_96_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,4.25,4.239999771118164,11.760000228881836,11.75,0.7332812547683716,0.55593121945858,1.6410256624221802,0.7948718070983887,29.05128288269043,0.0,0.9238599538803101,0.2612514174528153,9.433333396911621,0.6666666865348816,13.466666221618652,8.433333396911621,0.6729166507720947,0.7612297028303147,27.399999618530273,0.7200000286102295,2.9600000381469727,0.4399999976158142,0.1078680232167244,2.3612112902142677,0.0,0.3103448152542114,30.724138259887695,0.0,0.9905555844306946,0.058741939332750105,0.0,0.0,31.034482955932617,0.0,1.0,0.00219674966401524,15.0,0.0,16.5,0.0,0.5246031880378723,1.881410503387451,0.0,0.0,31.454545974731445,0.0,1.0,0.011806681434586214,0.0,0.0,31.567567825317383,0.0,1.0,0.007754438301573878,0.0,0.0,30.66666603088379,0.0,1.0,0.007135461292790701,6.7272725105285645,0.0,24.909090042114258,0.0,0.7873563170433044,1.033274540955993,0.0,0.0,31.428571701049805,0.0,1.0,0.0010425445454364474,11.543478012084961,0.021739130839705467,20.413043975830078,0.021739130839705467,0.639266312122345,1.425529604372771,6.491572856903076,0.22191011905670166,24.474720001220703,0.7443820238113403,0.7891449928283691,0.7193616430663794
1,2.180000066757202,3.240000009536743,12.760000228881836,13.819999694824219,0.8274999856948853,0.3880188211798668,0.8205128312110901,12.435897827148438,17.41025733947754,0.8205128312110901,0.5773615837097168,0.75045854183284,4.633333206176758,2.4000000953674316,11.733333587646484,13.233333587646484,0.765625,0.5246379683415096,27.200000762939453,0.4000000059604645,3.2799999713897705,0.6399999856948853,0.12436547875404358,2.159467486560647,0.0,8.275861740112305,22.758621215820312,0.0,0.7344444394111633,0.5775223758485583,0.0,0.0,31.034482955932617,0.0,1.0,0.010430004489090707,11.975000381469727,0.05000000074505806,16.450000762939453,3.0250000953674316,0.6194444298744202,0.7777541047996945,0.0,0.3181818127632141,31.136363983154297,0.0,0.9855491518974304,0.08877693840189477,0.0,0.027027027681469917,31.54054069519043,0.0,0.9995719194412231,0.06371860297983639,0.0,0.0,30.66666603088379,0.0,1.0,0.0209276074578303,6.590909004211426,0.0,24.909090042114258,0.13636364042758942,0.7909482717514038,0.9434959148538524,0.0,0.0,31.428571701049805,0.0,1.0,0.009499083566620494,11.47826099395752,0.19565217196941376,20.2391300201416,0.08695652335882187,0.63451087474823,1.1193446439245474,5.626404285430908,2.3202247619628906,22.37640380859375,1.6095505952835083,0.7496041655540466,0.6242043859601273
2,1.7599999904632568,2.5899999141693115,13.40999984741211,14.239999771118164,0.8603125214576721,0.32964858174324035,0.10256410390138626,24.41025733947754,5.435897350311279,1.5384615659713745,0.22516286373138428,1.683212988151401,2.200000047683716,6.900000095367432,7.233333110809326,15.666666984558105,0.7177083492279053,0.5778691480557124,6.639999866485596,3.359999895095825,0.3199999928474426,21.200000762939453,0.6757614016532898,0.6559507320375007,0.0,13.551724433898926,17.482759475708008,0.0,0.5583333373069763,1.1276697699228924,0.0,0.1034482792019844,30.931034088134766,0.0,0.996666669845581,0.04291333066092597,3.6500000953674316,3.0250000953674316,13.475000381469727,11.350000381469727,0.7805555462837219,0.4771463039375487,0.0,7.454545497894287,24.0,0.0,0.7543352842330933,0.4467631423404451,0.0,0.8648648858070374,30.70270347595215,0.0,0.9631849527359009,0.17136299528487742,0.0,0.095238097012043,30.571428298950195,0.0,0.9976708292961121,0.06664556769295508,6.2272725105285645,1.1363636255264282,23.772727966308594,0.5,0.7693965435028076,0.5990592535884901,0.0,0.0,31.428571701049805,0.0,1.0,0.017183997798146625,9.32608699798584,2.2391304969787598,18.19565200805664,2.2391304969787598,0.6385869383811951,0.7800904836343683,2.66292142868042,5.859550476074219,18.837078094482422,4.573033809661865,0.7306474447250366,0.6089171297234771
3,1.2400000095367432,2.4700000286102295,13.529999732971191,14.760000228881836,0.8828125,0.2985668496787548,0.1538461595773697,23.897436141967773,5.948718070983887,1.4871795177459717,0.24307817220687866,1.5718556386251792,2.299999952316284,6.5333333015441895,7.599999904632568,15.566666603088379,0.7250000238418579,0.557777139544487,1.399999976158142,3.4800000190734863,0.20000000298023224,26.440000534057617,0.835659921169281,0.5093077300163695,0.0,13.241379737854004,17.79310417175293,0.0,0.5755555629730225,1.1008772664599948,0.0,0.06896551698446274,30.965517044067383,0.0,0.996666669845581,0.03521668076515198,3.3499999046325684,3.4749999046325684,13.024999618530273,11.649999618530273,0.7746031880378723,0.47542569135862683,0.0,6.909090995788574,24.545454025268555,0.0,0.7731214165687561,0.41192661148275256,0.0,0.4324324429035187,31.135135650634766,0.0,0.9751712083816528,0.14976524775975372,0.0,0.1428571492433548,30.5238094329834,0.0,0.9953415989875793,0.0695937686362622,5.954545497894287,1.6818181276321411,23.227272033691406,0.7727272510528564,0.7650862336158752,0.5825739400140171,0.0,0.0,31.428571701049805,0.0,1.0,0.020145072788000106,9.565217018127441,2.6956522464752197,17.7391300201416,2.0,0.6052989363670349,0.8428194393282351,2.2893259525299072,5.820224761962891,18.87640380859375,4.946629047393799,0.7426548004150391,0.585217716365025
4,0.9900000095367432,2.1600000858306885,13.84000015258789,15.010000228881836,0.9010937213897705,0.2677955937385559,0.1538461595773697,24.076923370361328,5.769230842590332,1.4871795177459717,0.23086319863796234,1.6930453827792735,2.8333332538604736,5.699999809265137,8.433333396911621,15.033333778381348,0.737500011920929,0.5375949015220006,6.920000076293945,3.359999895095825,0.3199999928474426,20.920000076293945,0.6770304441452026,0.656456525555722,0.0,13.241379737854004,17.79310417175293,0.0,0.5711110830307007,1.1622739383909437,0.0,0.0,31.034482955932617,0.0,0.9988889098167419,0.023802308092514674,3.75,2.4749999046325684,14.024999618530273,11.25,0.7932539582252502,0.46109285770900665,0.0,3.909090995788574,27.545454025268555,0.0,0.8684971332550049,0.28918084743395017,0.0,0.4864864945411682,31.08108139038086,0.0,0.9755992889404297,0.14485095543404147,0.0,0.0476190485060215,30.619047164916992,0.0,0.9976708292961121,0.04012827415551458,6.318181991577148,0.27272728085517883,24.636363983154297,0.40909090638160706,0.7923850417137146,0.6552009363284056,0.0,0.0,31.428571701049805,0.0,1.0,0.010686591284518892,10.6304349899292,0.804347813129425,19.630434036254883,0.9347826242446899,0.6413043737411499,0.8965427422005198,2.9269661903381348,5.126404285430908,19.57022476196289,4.308988571166992,0.7456017136573792,0.6103808728219086
5,0.9900000095367432,1.840000033378601,14.15999984741211,15.010000228881836,0.9085937738418579,0.24987521916627883,0.05128205195069313,25.05128288269043,4.794871807098389,1.5897436141967773,0.20317590236663818,2.189582894601729,1.2999999523162842,8.066666603088379,6.066666603088379,16.566667556762695,0.7067708373069763,0.6288571834564209,0.6800000071525574,3.640000104904175,0.03999999910593033,27.15999984741211,0.8610405921936035,0.4877648165988438,0.0,14.724138259887695,16.310344696044922,0.0,0.5211111307144165,1.3886082977718777,0.0,0.17241379618644714,30.86206817626953,0.0,0.9944444298744202,0.046387229760487876,1.350000023841858,5.800000190734863,10.699999809265137,13.649999618530273,0.7666666507720947,0.4854696392066895,0.0,11.545454978942871,19.909090042114258,0.0,0.6452311873435974,0.6269883609920568,0.0,2.4864864349365234,29.08108139038086,0.0,0.9152397513389587,0.2610469154299122,0.0,0.190476194024086,30.4761905670166,0.0,0.9930124282836914,0.07842018478405402,6.0,1.4090908765792847,23.5,0.7272727489471436,0.7643678188323975,0.5892300365985125,0.0,0.0,31.428571701049805,0.0,0.9992424249649048,0.0463211251930757,9.30434799194336,3.4782607555389404,16.95652198791504,2.2608695030212402,0.595108687877655,0.8742023227007493,1.8876404762268066,7.064606666564941,17.632022857666016,5.3483147621154785,0.71771639585495,0.7122484412854361
6,1.0299999713897705,1.7400000095367432,14.260000228881836,14.970000267028809,0.9142187237739563,0.23754309639334678,0.10256410390138626,24.461538314819336,5.384615421295166,1.5384615659713745,0.22353419661521912,1.8401001656870888,2.433333396911621,5.666666507720947,8.466666221618652,15.433333396911621,0.7411458492279053,0.5287743935982386,4.360000133514404,3.2799999713897705,0.4000000059604645,23.479999542236328,0.7595177888870239,0.5703127123982773,0.0,13.965517044067383,17.068965911865234,0.0,0.5494444370269775,1.3100779623455472,0.0,0.0,31.034482955932617,0.0,0.9983333349227905,0.029984237203995387,3.825000047683716,3.174999952316284,13.324999809265137,11.175000190734863,0.779365062713623,0.46281963899022055,0.0,5.181818008422852,26.272727966308594,0.0,0.8265895843505859,0.34826670475088795,0.0,0.21621622145175934,31.351350784301758,0.0,0.9880136847496033,0.123376508894032,0.0,0.0476190485060215,30.619047164916992,0.0,0.9984471797943115,0.03933192858969943,6.2727274894714355,0.6363636255264282,24.272727966308594,0.4545454680919647,0.7816091775894165,0.6574692732986362,0.0,0.0,31.428571701049805,0.0,1.0,0.014410666308619759,10.717391014099121,0.804347813129425,19.630434036254883,0.8478260636329651,0.6368885636329651,0.969270470349685,2.7247190475463867,5.370786666870117,19.325841903686523,4.511236190795898,0.7450739145278931,0.6430499091440317
7,0.6200000047683716,1.6100000143051147,14.390000343322754,15.380000114440918,0.9270312786102295,0.21828084178268908,0.07692307978868484,24.743589401245117,5.102564334869385,1.5641025304794312,0.2153908759355545,2.107839212355474,2.4666666984558105,6.0,8.133333206176758,15.399999618530273,0.7322916388511658,0.5610546598831813,0.8399999737739563,3.4800000190734863,0.20000000298023224,27.0,0.8629441857337952,0.4635212742132584,0.0,13.241379737854004,17.79310417175293,0.0,0.5711110830307007,1.2982033443450929,0.0,0.13793103396892548,30.89655113220215,0.0,0.996666669845581,0.042703161239624025,3.75,2.950000047683716,13.550000190734863,11.25,0.7785714268684387,0.4619949618029216,0.0,5.136363506317139,26.31818199157715,0.0,0.8258670568466187,0.3443329454846465,0.0,0.4324324429035187,31.135135650634766,0.0,0.9850171208381653,0.11669816791194759,0.0,0.0476190485060215,30.619047164916992,0.0,0.9961180090904236,0.055988439029047946,5.409090995788574,2.6363637447357178,22.272727966308594,1.3181818723678589,0.7449712753295898,0.5872987084005071,0.0,0.0,31.428571701049805,0.0,1.0,0.021443041030204658,10.3695650100708,1.2608696222305298,19.173913955688477,1.1956521272659302,0.6365489363670349,0.9338408229143723,2.370786428451538,5.573033809661865,19.12359619140625,4.865168571472168,0.7493402361869812,0.6588131358806387
8,0.6000000238418579,1.4700000286102295,14.529999732971191,15.399999618530273,0.9323437213897705,0.19902160830795765,0.1538461595773697,23.897436141967773,5.948718070983887,1.4871795177459717,0.24307817220687866,1.5718556386251792,2.299999952316284,6.5333333015441895,7.599999904632568,15.566666603088379,0.7250000238418579,0.557777139544487,1.399999976158142,3.4800000190734863,0.20000000298023224,26.440000534057617,0.835659921169281,0.5093077300163695,0.0,13.241379737854004,17.79310417175293,0.0,0.5755555629730225,1.1008772664599948,0.0,0.06896551698446274,30.965517044067383,0.0,0.996666669845581,0.03521668076515198,3.3499999046325684,3.4749999046325684,13.024999618530273,11.649999618530273,0.7746031880378723,0.47542569135862683,0.0,6.909090995788574,24.545454025268555,0.0,0.7731214165687561,0.41192661148275256,0.0,0.4324324429035187,31.135135650634766,0.0,0.9751712083816528,0.14976524775975372,0.0,0.1428571492433548,30.5238094329834,0.0,0.9953415989875793,0.0695937686362622,5.954545497894287,1.6818181276321411,23.227272033691406,0.7727272510528564,0.7650862336158752,0.5825739400140171,0.0,0.0,31.428571701049805,0.0,1.0,0.020145072788000106,9.565217018127441,2.6956522464752197,17.7391300201416,2.0,0.6052989363670349,0.8428194393282351,3.744381904602051,4.7134833335876465,19.98314666748047,3.4915730953216553,0.7337702512741089,0.6751141452101399
9,1.1399999856948853,2.0999999046325684,13.899999618530273,14.859999656677246,0.8965625166893005,0.2690433536469936,0.1538461595773697,23.64102554321289,6.205128192901611,1.4871795177459717,0.24226383864879608,1.5451979446877098,2.7666666507720947,5.266666889190674,8.866666793823242,15.100000381469727,0.7520833611488342,0.5224011739095052,7.800000190734863,3.240000009536743,0.4399999976158142,20.040000915527344,0.6510152220726013,0.6650485305616698,0.0,13.137930870056152,17.89655113220215,0.0,0.5788888931274414,1.0888327471415202,0.0,0.0,31.034482955932617,0.0,0.9994444251060486,0.024609458645184833,4.925000190734863,2.125,14.375,10.074999809265137,0.7638888955116272,0.48214316897922094,0.0,4.090909004211426,27.363636016845703,0.0,0.852601170539856,0.3000926056693744,0.0,0.18918919563293457,31.37837791442871,0.0,0.9922945499420166,0.1029675567190941,0.0,0.0476190485060215,30.619047164916992,0.0,0.9976708292961121,0.049910679552125636,6.318181991577148,0.5454545617103577,24.363636016845703,0.40909090638160706,0.7808908224105835,0.6348635561164768,0.0,0.0,31.428571701049805,0.0,1.0,0.010378032815501545,10.34782600402832,0.739130437374115,19.69565200805664,1.2173912525177002,0.6460598111152649,0.8665020828661711,3.0786516666412354,4.974719047546387,19.72191047668457,4.157303333282471,0.7443261742591858,0.5820674756246919
