,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_96_accuracy,subject_96_auc,subject_96_false_negatives,subject_96_false_positives,subject_96_loss,subject_96_precision,subject_96_recall,subject_96_true_negatives,subject_96_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8739583492279053,0.9443164467811584,329.0,276.0,0.30571403602759045,0.8824030756950378,0.8629166483879089,1.0,0.0,0.0,0.0,0.03516765133965583,0.0,0.0,336.0,0.0,0.9512578845024109,0.0,0.0,31.0,0.10753331797302894,0.0,0.0,605.0,0.0,0.9320276379585266,0.0,0.0,59.0,0.20111919860548688,0.0,0.0,809.0,0.0,0.8366666436195374,0.0,0.0,98.0,0.38183541218439737,0.0,0.0,502.0,0.0,1.0,0.0,0.0,0.0,0.06632872287294653,0.0,0.0,808.0,0.0,0.9870370626449585,0.0,0.0,7.0,0.11646118903601611,0.0,0.0,533.0,0.0,2124.0,2071.0,0.9485216736793518,0.0,0.0,195.0,0.15849072946021148,0.0,0.0,3593.0,0.0
1,0.9016666412353516,0.9640717506408691,238.0,234.0,0.2542580324411392,0.9023372530937195,0.9008333086967468,0.9970238208770752,0.0,0.0,1.0,0.060115810661088856,0.0,0.0,335.0,0.0,0.9386792182922363,0.0,0.0,39.0,0.1402867598541128,0.0,0.0,597.0,0.0,0.8778801560401917,0.0,0.0,106.0,0.29173891702967303,0.0,0.0,762.0,0.0,0.8933333158493042,0.0,0.0,64.0,0.28136433323224386,0.0,0.0,536.0,0.0,0.9987623691558838,0.0,0.0,1.0,0.1382358150907082,0.0,0.0,807.0,0.0,0.9851852059364319,0.0,0.0,8.0,0.14641993895724967,0.0,0.0,532.0,0.0,2166.0,2162.0,0.9421858787536621,0.0,0.0,219.0,0.19066277103854584,0.0,0.0,3569.0,0.0
2,0.9083333611488342,0.9720112681388855,215.0,225.0,0.23096425861120223,0.9066389799118042,0.9104166626930237,1.0,0.0,0.0,0.0,0.06564246082589739,0.0,0.0,336.0,0.0,0.9638364911079407,0.0,0.0,23.0,0.10685256713966154,0.0,0.0,613.0,0.0,0.861751139163971,0.0,0.0,120.0,0.33757931151972387,0.0,0.0,748.0,0.0,0.8383333086967468,0.0,0.0,97.0,0.4180999286969503,0.0,0.0,503.0,0.0,0.9987623691558838,0.0,0.0,1.0,0.08875906054336245,0.0,0.0,807.0,0.0,0.9851852059364319,0.0,0.0,8.0,0.14702453160727466,0.0,0.0,532.0,0.0,2175.0,2185.0,0.9342660903930664,0.0,0.0,249.0,0.20723428189313903,0.0,0.0,3539.0,0.0
3,0.9195833206176758,0.975957453250885,186.0,200.0,0.21427037258942921,0.9171499609947205,0.9225000143051147,1.0,0.0,0.0,0.0,0.015530364587903023,0.0,0.0,336.0,0.0,0.99842768907547,0.0,0.0,1.0,0.026579482024008373,0.0,0.0,635.0,0.0,0.9274193644523621,0.0,0.0,63.0,0.2224265203772602,0.0,0.0,805.0,0.0,0.9416666626930237,0.0,0.0,35.0,0.1516729728380839,0.0,0.0,565.0,0.0,1.0,0.0,0.0,0.0,0.04395255734129708,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.08663099397111822,0.0,0.0,540.0,0.0,2200.0,2214.0,0.9738648533821106,0.0,0.0,99.0,0.10255732783042641,0.0,0.0,3689.0,0.0
4,0.9275000095367432,0.9804829955101013,179.0,169.0,0.1985860410829385,0.9292886853218079,0.9254166483879089,1.0,0.0,0.0,0.0,0.00373359000132907,0.0,0.0,336.0,0.0,1.0,0.0,0.0,0.0,0.004360685637513609,0.0,0.0,636.0,0.0,0.9493087530136108,0.0,0.0,44.0,0.13928135347119125,0.0,0.0,824.0,0.0,0.9800000190734863,0.0,0.0,12.0,0.0602898101011912,0.0,0.0,588.0,0.0,1.0,0.0,0.0,0.0,0.018376826281004614,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.03306192844002335,0.0,0.0,540.0,0.0,2231.0,2221.0,0.985216498374939,0.0,0.0,56.0,0.05116153646893839,0.0,0.0,3732.0,0.0
5,0.9281250238418579,0.9813525676727295,169.0,176.0,0.1942621176938216,0.9268799424171448,0.9295833110809326,1.0,0.0,0.0,0.0,0.006053962345634188,0.0,0.0,336.0,0.0,0.99842768907547,0.0,0.0,1.0,0.016026860893756715,0.0,0.0,635.0,0.0,0.9435483813285828,0.0,0.0,49.0,0.174546602615563,0.0,0.0,819.0,0.0,0.9700000286102295,0.0,0.0,18.0,0.07941525210936864,0.0,0.0,582.0,0.0,1.0,0.0,0.0,0.0,0.03906759000060582,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.051176285357386976,0.0,0.0,540.0,0.0,2224.0,2231.0,0.9820485711097717,0.0,0.0,68.0,0.07143205388939872,0.0,0.0,3720.0,0.0
6,0.9337499737739563,0.984592616558075,144.0,174.0,0.1802700565258662,0.9283950328826904,0.9399999976158142,1.0,0.0,0.0,0.0,0.014523172662371681,0.0,0.0,336.0,0.0,0.9968553185462952,0.0,0.0,2.0,0.03191070423795367,0.0,0.0,634.0,0.0,0.9354838728904724,0.0,0.0,56.0,0.187694941934902,0.0,0.0,812.0,0.0,0.9516666531562805,0.0,0.0,29.0,0.14278938015302023,0.0,0.0,571.0,0.0,1.0,0.0,0.0,0.0,0.039362315272930826,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.050734108134552286,0.0,0.0,540.0,0.0,2226.0,2256.0,0.9770327210426331,0.0,0.0,87.0,0.08790100313951246,0.0,0.0,3701.0,0.0
7,0.9410416483879089,0.9857903122901917,142.0,141.0,0.17475969647367795,0.941225528717041,0.940833330154419,1.0,0.0,0.0,0.0,0.04411878472282773,0.0,0.0,336.0,0.0,0.9952830076217651,0.0,0.0,3.0,0.04476749932147422,0.0,0.0,633.0,0.0,0.9078341126441956,0.0,0.0,80.0,0.2738795185693398,0.0,0.0,788.0,0.0,0.903333306312561,0.0,0.0,58.0,0.23750220974286398,0.0,0.0,542.0,0.0,1.0,0.0,0.0,0.0,0.04415721320869899,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.09305784956172661,0.0,0.0,540.0,0.0,2259.0,2258.0,0.9627771973609924,0.0,0.0,141.0,0.13449183082032984,0.0,0.0,3647.0,0.0
8,0.9491666555404663,0.9901297688484192,113.0,131.0,0.15549118210872015,0.9458230137825012,0.95291668176651,1.0,0.0,0.0,0.0,0.032458738379535224,0.0,0.0,336.0,0.0,0.9968553185462952,0.0,0.0,2.0,0.036443214711247,0.0,0.0,634.0,0.0,0.9055299758911133,0.0,0.0,82.0,0.25999031651953947,0.0,0.0,786.0,0.0,0.8949999809265137,0.0,0.0,63.0,0.24677976886431377,0.0,0.0,537.0,0.0,1.0,0.0,0.0,0.0,0.04353843784273261,0.0,0.0,808.0,0.0,1.0,0.0,0.0,0.0,0.0750056896496702,0.0,0.0,540.0,0.0,2269.0,2287.0,0.9611932635307312,0.0,0.0,147.0,0.12764139399483188,0.0,0.0,3641.0,0.0
9,0.9510416388511658,0.9900169372558594,113.0,122.0,0.15279515666266283,0.9493565559387207,0.95291668176651,1.0,0.0,0.0,0.0,0.04327041230031422,0.0,0.0,336.0,0.0,0.9921383857727051,0.0,0.0,5.0,0.05497500733853136,0.0,0.0,631.0,0.0,0.8847926259040833,0.0,0.0,100.0,0.3074545223042712,0.0,0.0,768.0,0.0,0.8516666889190674,0.0,0.0,89.0,0.4022613310813904,0.0,0.0,511.0,0.0,1.0,0.0,0.0,0.0,0.07592376395322309,0.0,0.0,808.0,0.0,0.9944444298744202,0.0,0.0,3.0,0.10532611376709408,0.0,0.0,537.0,0.0,2278.0,2287.0,0.9479936361312866,0.0,0.0,197.0,0.17844582623639857,0.0,0.0,3591.0,0.0
