,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.93729168176651,0.9814905524253845,145.0,156.0,0.17432243540883063,0.9804980158805847,0.9352965354919434,0.9395833611488342,2244.0,2255.0,0.41933760046958923,0.9415509700775146,2.0,1085.0,1.5182106372637627,0.6177196502685547,0.1463414579629898,0.9893617033958435,599.0,186.0
1,0.9545833468437195,0.9892539978027344,91.0,127.0,0.13905424162745475,0.9881106019020081,0.94786536693573,0.9620833396911621,2273.0,2309.0,0.555021345615387,0.9508357644081116,3.0,830.0,1.0981739280570266,0.7475713491439819,0.1822660118341446,0.9840425252914429,854.0,185.0
2,0.9660416841506958,0.9940701127052307,82.0,81.0,0.11252513326704502,0.992989182472229,0.9662359356880188,0.965833306312561,2319.0,2318.0,0.6121794581413269,0.9519428610801697,4.0,722.0,0.9332163303326337,0.7938833832740784,0.20309050381183624,0.978723406791687,962.0,184.0
3,0.9725000262260437,0.9952065348625183,54.0,78.0,0.10119468338787556,0.9939727783203125,0.9678217768669128,0.9775000214576721,2322.0,2346.0,0.5929487347602844,0.962247908115387,2.0,760.0,0.9461737463616917,0.8273015022277832,0.19661733508110046,0.9893617033958435,924.0,186.0
4,0.9800000190734863,0.9972205758094788,46.0,50.0,0.08455125690748294,0.9960010051727295,0.9792013168334961,0.9808333516120911,2350.0,2354.0,0.5464743375778198,0.9617725014686584,1.0,848.0,1.1201570788000383,0.7658157348632812,0.18067632615566254,0.9946808218955994,836.0,187.0
5,0.9818750023841858,0.9978139996528625,33.0,54.0,0.07733135911325614,0.9966989159584045,0.9776951670646667,0.9862499833106995,2346.0,2367.0,0.5822649598121643,0.9587560892105103,1.0,781.0,1.043960655346895,0.7733783721923828,0.1931818127632141,0.9946808218955994,903.0,187.0
6,0.987291693687439,0.998521089553833,29.0,32.0,0.06745624843984842,0.9978582262992859,0.9866833090782166,0.9879166483879089,2368.0,2371.0,0.6410256624221802,0.9562417268753052,3.0,669.0,0.8567379117012024,0.8142354488372803,0.21662762761116028,0.9840425252914429,1015.0,185.0
7,0.9902083277702332,0.9990721940994263,22.0,25.0,0.057809207650522394,0.9984623193740845,0.9895963668823242,0.9908333420753479,2375.0,2378.0,0.5849359035491943,0.9542140364646912,3.0,774.0,1.0615131498402,0.7635746002197266,0.19290928542613983,0.9840425252914429,910.0,185.0
8,0.9916666746139526,0.9990398287773132,17.0,23.0,0.05637695075323184,0.9985263347625732,0.9904405474662781,0.9929166436195374,2377.0,2383.0,0.6111111044883728,0.9566950798034668,1.0,727.0,0.9530629383193122,0.7904559969902039,0.2045951932668686,0.9946808218955994,957.0,187.0
9,0.9916666746139526,0.9992492198944092,21.0,19.0,0.05202180205533902,0.9986957907676697,0.9920767545700073,0.9912499785423279,2381.0,2379.0,0.617521345615387,0.9537622332572937,4.0,712.0,0.9299392384341639,0.8094348311424255,0.2053571492433548,0.978723406791687,972.0,184.0
10,0.9941666722297668,0.9993806481361389,13.0,15.0,0.04677612811947862,0.9988548755645752,0.9937552213668823,0.9945833086967468,2385.0,2387.0,0.6490384340286255,0.955161452293396,5.0,652.0,0.8634979729978447,0.8026135563850403,0.21916167438030243,0.9734042286872864,1032.0,183.0
11,0.9950000047683716,0.9995458126068115,11.0,13.0,0.043886242589602865,0.9990219473838806,0.9945878386497498,0.9954166412353516,2387.0,2389.0,0.5838675498962402,0.9454154968261719,2.0,777.0,1.1158792259346726,0.70951908826828,0.19314642250537872,0.9893617033958435,907.0,186.0
