,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8267837762832642,0.9069101810455322,2898.0,2841.0,0.3995082881029542,0.8271477222442627,0.824289083480835,13798.0,13595.0,0.8701110482215881,0.9449695348739624,354.0,722.0,0.32095997918348623,0.8424612879753113,0.9160142540931702,3347.0,3861.0
1,0.8970481753349304,0.9581288695335388,1720.0,1691.0,0.2790050930923185,0.8972910642623901,0.8957133293151855,14948.0,14773.0,0.9048768877983093,0.9638359546661377,490.0,298.0,0.25876447393634017,0.9259259104728699,0.8837485313415527,3771.0,3725.0
2,0.9151575565338135,0.9714635610580444,1384.0,1427.0,0.23424434718354,0.913703441619873,0.9160856008529663,15212.0,15109.0,0.9153790473937988,0.9715550541877747,296.0,405.0,0.22681826984807524,0.9063367247581482,0.9297746419906616,3664.0,3919.0
3,0.929313063621521,0.9797016382217407,1096.0,1246.0,0.20190234155409092,0.9251337051391602,0.9335475564002991,15393.0,15397.0,0.9249154925346375,0.9760152101516724,283.0,339.0,0.20747761286611663,0.9206274747848511,0.9328588247299194,3730.0,3932.0
4,0.9389110207557678,0.9846932888031006,956.0,1068.0,0.1786687118818143,0.9356819987297058,0.9420360326766968,15571.0,15537.0,0.9330033659934998,0.9791116714477539,300.0,255.0,0.19352993663384221,0.9388489127159119,0.9288256168365479,3814.0,3915.0
5,0.9466376900672913,0.9880394339561462,812.0,956.0,0.16061978913294037,0.9425377249717712,0.9507669806480408,15683.0,15681.0,0.9255190491676331,0.9794636368751526,402.0,215.0,0.19478292862886049,0.9466236233711243,0.9046263098716736,3854.0,3813.0
6,0.9527646899223328,0.9906286597251892,707.0,858.0,0.14518361783942982,0.9484499096870422,0.9571333527565002,15781.0,15786.0,0.9359005093574524,0.9823487401008606,311.0,220.0,0.18223580640332818,0.9466537237167358,0.9262158870697021,3849.0,3904.0
7,0.9595859050750732,0.9929015040397644,619.0,720.0,0.13089601760301758,0.9566107988357544,0.9624689221382141,15919.0,15874.0,0.9404876828193665,0.9840698838233948,232.0,261.0,0.16439930799645194,0.9385014176368713,0.944958508014679,3808.0,3983.0
8,0.9638113975524902,0.9943446516990662,508.0,691.0,0.11910359397374043,0.9585632085800171,0.9691990613937378,15948.0,15985.0,0.9386769533157349,0.9841675758361816,236.0,272.0,0.16195191305539045,0.9360150694847107,0.9440094828605652,3797.0,3979.0
9,0.9700289964675903,0.9958449602127075,462.0,531.0,0.10692600419264289,0.9679386615753174,0.9719881415367126,16108.0,16031.0,0.9426605701446533,0.9855996370315552,207.0,268.0,0.15467034203312008,0.937324583530426,0.9508897066116333,3801.0,4008.0
