,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5165624991059303,0.7247640639543533,1256.0,291.0,0.8108854392170906,0.1390957459807396,0.2150000035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,344.0,0.6306298392170084,0.2957060767637853,2367.0,1832.0,0.7320050149107382,0.10199933912785937,0.05734038975857916,6960.0,209.0
1,0.5037499964237213,0.8585171848535538,1400.0,188.0,1.0411732023954392,0.06443298608064651,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.0,200.0,0.6871041523883832,0.30038024761951954,2367.0,1190.0,0.7272599578260286,0.10199933912785937,0.05734038975857916,7602.0,209.0
2,0.5621875002980232,0.9727671816945076,1381.0,20.0,0.9542739607393741,0.36286407709121704,0.1368750010151416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.0,219.0,0.7084799425743316,0.3076715166932844,2366.0,948.0,0.7445029852535631,0.14422312519400998,0.057497941195456224,7844.0,210.0
3,0.8181250020861626,0.9991047158837318,581.0,1.0,0.4061630120128393,0.8743622452020645,0.6368750054389238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,1019.0,0.7157811426061462,0.31574899309500265,2313.0,918.0,0.7214119149546316,0.15900145132385618,0.06584816736960226,7874.0,263.0
4,0.9990625008940697,1.0000000074505806,3.0,0.0,0.0758076272532344,1.0,0.9981250017881393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1597.0,0.7161330059380451,0.3237153529533612,2232.0,995.0,0.6572168408830785,0.1595772296756527,0.07860983535909552,7797.0,344.0
5,1.0,0.9999999925494194,0.0,0.0,0.024985076850280164,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.720619281797154,0.32624079753696544,2183.0,993.0,0.6154392559309395,0.23119143337367873,0.08569232350376543,7799.0,393.0
6,1.0,1.0000000074505806,0.0,0.0,0.016544313947670163,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7232582751847672,0.3270810339272148,2155.0,991.0,0.599543513076735,0.23136119209990208,0.08929235691874485,7801.0,421.0
7,1.0,0.9999999850988388,0.0,0.0,0.013570633642375467,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7252815005845958,0.3273277096791137,2138.0,985.0,0.5965639797001971,0.23142175478133242,0.09173890108204619,7807.0,438.0
8,1.0,0.9999999776482582,0.0,0.0,0.011940631326287983,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7252814885881651,0.32765079237767125,2135.0,988.0,0.5974556084677713,0.23002513364366373,0.09221155626763558,7804.0,441.0
9,1.0,1.0,0.0,0.0,0.010778023372404277,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7275686140875426,0.32772607453309005,2132.0,965.0,0.5914937953053749,0.23040119910391177,0.09262625279296964,7827.0,444.0
10,1.0,1.0000000074505806,0.0,0.0,0.009882945152930915,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7273926874340879,0.3273605993627076,2133.0,966.0,0.5966676449171157,0.23022688508956554,0.092410744082007,7826.0,443.0
11,1.0,1.0,0.0,0.0,0.009118561649229378,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7279204870459481,0.3269797647339119,2128.0,965.0,0.5964215141390093,0.2296725191086803,0.09319850188574474,7827.0,448.0
12,1.0,1.0,0.0,0.0,0.008506351127289235,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7288001468228169,0.3267399910614577,2126.0,957.0,0.5972902256894509,0.22944297285502765,0.09362951930767,7835.0,450.0
13,1.0,1.0,0.0,0.0,0.007929990368429571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.729064043325534,0.32641031579976354,2118.0,962.0,0.5961618068799072,0.22911052742447338,0.0948319736367418,7830.0,458.0
14,1.0,0.9999999850988388,0.0,0.0,0.00747552685206756,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7294159122571653,0.3270365316145526,2117.0,959.0,0.5983446415043178,0.22901381941264484,0.09498952368744908,7833.0,459.0
