,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session,Person
0,7.0,6.07692289352417,9.307692527770996,8.384614944458008,0.5699999928474426,0.9973434901237488,0.0,31.14285659790039,0.0,0.0,0.0,11.220328882199908,2,109
1,3.230769157409668,2.692307710647583,12.692307472229006,12.15384578704834,0.8050000071525574,0.4424087512493133,0.0,31.14285659790039,0.0,0.0,0.0,14.980542655384868,2,109
2,1.7692307233810425,1.7692307233810425,13.615385055541992,13.615385055541992,0.875,0.322580543756485,0.0,31.14285659790039,0.0,0.0,0.0,15.038209302709735,2,109
3,1.692307710647583,1.692307710647583,13.692307472229006,13.692307472229006,0.8924999833106995,0.275548814535141,0.0,31.14285659790039,0.0,0.0,0.0,15.350920808424645,2,109
4,1.307692289352417,1.076923131942749,14.307692527770994,14.076923370361328,0.9237499833106996,0.2370832502841949,0.0,31.14285659790039,0.0,0.0,0.0,15.351549157308874,2,109
5,1.1538461446762085,1.692307710647583,13.692307472229006,14.230769157409668,0.9100000262260436,0.22727254509925846,0.0,31.14285659790039,0.0,0.0,0.0,15.36669466911106,2,109
0,1.8461538553237915,1.923076868057251,13.461538314819336,13.538461685180664,0.8725000023841858,0.3232922250032425,0.0,31.625,0.0,0.0,0.0,12.861891045400748,3,109
1,0.8461538553237915,1.5384615659713743,13.84615421295166,14.538461685180664,0.9250000119209291,0.21573544383049006,0.0,31.625,0.0,0.0,0.0,13.798462664185774,3,109
2,1.076923131942749,1.2307692766189575,14.15384578704834,14.307692527770994,0.9212499856948853,0.20811695098876956,0.0,31.625,0.0,0.0,0.0,15.08873116263288,3,109
3,0.8461538553237915,1.1538461446762085,14.230769157409668,14.538461685180664,0.9337499737739564,0.18480199575424194,0.0,31.625,0.0,0.0,0.0,15.379093151318695,3,109
4,0.6153846383094788,0.7692307829856873,14.615385055541992,14.769230842590332,0.9512500166893004,0.1501183009147644,0.0,31.625,0.0,0.0,0.0,15.379093151318695,3,109
5,0.23076923191547394,0.7692307829856873,14.615385055541992,15.15384578704834,0.9662500023841858,0.12246673226356508,0.0,31.625,0.0,0.0,0.0,15.040310011550845,3,109
0,1.0,2.076923131942749,13.307692527770994,14.384614944458008,0.9024999737739564,0.2527390867471695,0.0,30.83333396911621,0.5,0.0,0.025930851697921756,7.378816249522758,4,109
1,0.5384615659713745,1.307692289352417,14.076923370361328,14.84615421295166,0.9337499737739564,0.1771499642729759,0.0,31.33333396911621,0.0,0.0,0.008643616922199726,8.849031570109915,4,109
2,0.23076923191547394,1.1538461446762085,14.230769157409668,15.15384578704834,0.9574999809265136,0.14928038418293,0.0,30.83333396911621,0.5,0.0,0.0452127642929554,8.645510572068234,4,109
3,0.5384615659713745,0.7692307829856873,14.615385055541992,14.84615421295166,0.9537500143051147,0.15510574847459793,0.0,31.33333396911621,0.0,0.0,0.0,10.061178166815576,4,109
4,0.1538461595773697,0.9230769276618958,14.461538314819336,15.230769157409668,0.9700000286102296,0.10719515711069108,0.0,30.29166603088379,1.0416666269302368,0.0,0.03723404183983803,6.6140196171212695,4,109
5,0.3846153914928436,0.7692307829856873,14.615385055541992,15.0,0.9612500071525574,0.1084363690763712,0.0,31.33333396911621,0.0,0.0,0.0,10.483098009799392,4,109
6,0.3076923191547394,0.3076923191547394,15.076923370361328,15.076923370361328,0.9812499880790709,0.09031958147883416,0.0,27.5,3.8333332538604736,0.0,0.12699468433856964,4.361419931371161,4,109
7,0.3076923191547394,0.3846153914928436,15.0,15.076923370361328,0.977500021457672,0.07051074087619781,0.0,7.666666507720947,23.66666603088379,0.0,0.7539893388748169,0.6193382346883733,4,109
8,0.6153846383094788,0.6153846383094788,14.769230842590332,14.769230842590332,0.9612500071525574,0.1152982258796692,0.0,26.54166603088379,4.791666507720947,0.0,0.1456117033958435,3.4805872085246627,4,109
9,0.0,0.3846153914928436,15.0,15.384614944458008,0.9875000119209291,0.04469526514410973,0.0,12.083333015441895,19.25,0.0,0.613696813583374,0.9322853874652944,4,109
10,0.4615384638309479,0.1538461595773697,15.230769157409668,14.923076629638672,0.9800000190734864,0.055107399858534335,0.0,20.83333396911621,10.5,0.0,0.3317819237709045,1.8388774394989011,4,109
11,0.3846153914928436,0.23076923191547394,15.15384578704834,15.0,0.9812499880790709,0.057018234059214586,0.0,1.9166666269302368,29.41666603088379,0.0,0.9408244490623474,0.13664343858018835,4,109
12,0.23076923191547394,0.3846153914928436,15.0,15.15384578704834,0.9787499904632568,0.053202589638531216,0.0,25.08333396911621,6.25,0.0,0.2054521292448044,2.762484560621546,4,109
13,0.07692307978868483,0.23076923191547394,15.15384578704834,15.307692527770994,0.9900000095367432,0.029394280798733238,0.0,5.041666507720947,26.29166603088379,0.0,0.833776593208313,0.4113892890671466,4,109
14,0.07692307978868483,0.1538461595773697,15.230769157409668,15.307692527770994,0.9925000071525574,0.040086666718125344,0.0,0.2916666567325592,31.04166603088379,0.0,0.9913563728332521,0.07313967900390321,4,109
15,0.07692307978868483,0.1538461595773697,15.230769157409668,15.307692527770994,0.9925000071525574,0.02475814338773489,0.0,2.2083332538604736,29.125,0.0,0.9295212626457214,0.17343993912985986,4,109
16,0.1538461595773697,0.0,15.384614944458008,15.230769157409668,0.993749976158142,0.02336462009698153,0.0,8.0,23.33333396911621,0.0,0.7446808218955994,0.5901723687953138,4,109
17,0.0,0.0,15.384614944458008,15.384614944458008,0.9987499713897704,0.007967248614877463,0.0,0.0833333358168602,31.25,0.0,0.997340440750122,0.022431489734098,4,109
18,0.07692307978868483,0.0,15.384614944458008,15.307692527770994,0.9975000023841858,0.010127994846552609,0.0,0.375,30.95833396911621,0.0,0.9893617033958436,0.031986931180383295,4,109
19,0.3076923191547394,0.23076923191547394,15.15384578704834,15.076923370361328,0.9837499856948853,0.042004172410815964,0.0,0.2083333283662796,31.125,0.0,0.9933510422706604,0.022540529902548862,4,109
20,0.07692307978868483,0.1538461595773697,15.230769157409668,15.307692527770994,0.991249978542328,0.017094637528061868,0.0,3.375,27.95833396911621,0.0,0.8889627456665039,0.2747386063032962,4,109
21,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.010573220476508141,0.0,0.0,31.33333396911621,0.0,1.0,2.443263127211236e-05,4,109
22,0.07692307978868483,0.07692307978868483,15.307692527770994,15.307692527770994,0.9925000071525574,0.02461414976045489,0.0,12.625,18.70833396911621,0.0,0.5964095592498779,1.243938572863315,4,109
23,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.006566193792968989,0.0,0.8333333134651184,30.5,0.0,0.9720744490623474,0.08309108086247394,4,109
24,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.005006642490625382,0.0,0.0,31.33333396911621,0.0,1.0,0.0028862453813842948,4,109
25,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.0011143980687484145,0.0,0.0,31.33333396911621,0.0,1.0,0.001119594498378958,4,109
26,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.0013141721463762225,0.0,0.0,31.33333396911621,0.0,1.0,0.007568478988027794,4,109
0,0.6153846383094788,0.7692307829856873,14.615385055541992,14.769230842590332,0.9549999833106996,0.135088781863451,0.19512194395065308,26.19512176513672,2.390244007110596,2.634146451950073,0.17080745100975034,5.431774092016753,5,109
1,0.3846153914928436,0.4615384638309479,14.923076629638672,15.0,0.9712499976158142,0.08924828559160232,1.7073171138763428,5.121951103210449,23.463415145874023,1.1219512224197388,0.7818322777748108,0.6738987768658941,5,109
2,0.4615384638309479,0.6153846383094788,14.769230842590332,14.923076629638672,0.9649999737739564,0.08025810211896896,2.7317073345184326,0.1463414579629898,28.439023971557614,0.09756097197532654,0.9079968929290771,0.5709445226636732,5,109
3,0.23076923191547394,0.1538461595773697,15.230769157409668,15.15384578704834,0.9850000143051147,0.04197610713541508,2.1219511032104488,1.4390244483947754,27.14634132385254,0.707317054271698,0.8889751434326172,0.444324835278788,5,109
4,0.07692307978868483,0.3076923191547394,15.076923370361328,15.307692527770994,0.9887499809265136,0.02896880481392145,2.6097559928894043,0.24390244483947754,28.341463088989254,0.2195121943950653,0.9083850979804992,0.4397240109128519,5,109
5,0.23076923191547394,0.3846153914928436,15.0,15.15384578704834,0.9800000190734864,0.035355032049119474,2.829268217086792,0.0,28.58536529541016,0.0,0.909937858581543,0.8926920819799279,5,109
6,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.0068785247020423405,2.829268217086792,0.0,28.58536529541016,0.0,0.909937858581543,0.7424152154867358,5,109
7,0.07692307978868483,0.0,15.384614944458008,15.307692527770994,0.9975000023841858,0.012514958875253796,2.829268217086792,0.0,28.58536529541016,0.0,0.909937858581543,0.6350825741794539,5,109
8,0.0,0.1538461595773697,15.230769157409668,15.384614944458008,0.9950000047683716,0.02176024897955358,2.7560975551605225,0.0,28.58536529541016,0.0731707289814949,0.9122670888900756,0.6585710361015676,5,109
9,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.009983463399112224,2.5609755516052246,0.1463414579629898,28.439023971557614,0.26829269528388977,0.9142080545425416,0.5056902281303676,5,109
0,1.5384615659713743,0.8461538553237915,14.538461685180664,13.84615421295166,0.9212499856948853,0.2848248788714409,0.0,0.0,31.60000038146973,0.0,1.0,5.036222510753599e-08,6,109
1,0.8461538553237915,0.7692307829856873,14.615385055541992,14.538461685180664,0.9449999928474426,0.12303501412272455,0.0,0.0,31.60000038146973,0.0,1.0,1.5213687646204953e-05,6,109
2,0.692307710647583,0.5384615659713745,14.84615421295166,14.692307472229006,0.9612500071525574,0.12256894536316396,0.0,0.0,31.60000038146973,0.0,1.0,0.0007799043507268062,6,109
3,0.3846153914928436,0.3076923191547394,15.076923370361328,15.0,0.977500021457672,0.059282731041312216,0.0,0.0,31.60000038146973,0.0,1.0,0.00039564178338498347,6,109
4,0.07692307978868483,0.1538461595773697,15.230769157409668,15.307692527770994,0.9950000047683716,0.03057132419198752,0.0,0.0,31.60000038146973,0.0,1.0,0.0018768800552227075,6,109
5,0.1538461595773697,0.0,15.384614944458008,15.230769157409668,0.9950000047683716,0.03630200479179621,0.0,0.0,31.60000038146973,0.0,1.0,6.71983725624159e-05,6,109
0,1.0,0.9230769276618958,14.461538314819336,14.384614944458008,0.9387500286102296,0.16346750050783154,0.0,0.0,31.076923370361328,0.0,1.0,7.693750518174597e-07,7,109
1,0.5384615659713745,0.4615384638309479,14.923076629638672,14.84615421295166,0.9637500047683716,0.09242242738604546,0.0,0.0,31.076923370361328,0.0,1.0,0.00028679575016122714,7,109
2,0.3076923191547394,0.3846153914928436,15.0,15.076923370361328,0.9787499904632568,0.07181027203798293,0.0,0.0,31.076923370361328,0.0,1.0,0.014494812116026878,7,109
3,0.23076923191547394,0.1538461595773697,15.230769157409668,15.15384578704834,0.9900000095367432,0.04090710237622261,0.0,0.0,31.076923370361328,0.0,1.0,0.002136133442918705,7,109
4,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.018306699469685557,0.0,0.0,31.076923370361328,0.0,1.0,0.005505435021206885,7,109
5,0.0,0.0,15.384614944458008,15.384614944458008,1.0,0.007404352482408285,0.0,0.0,31.076923370361328,0.0,1.0,0.0004901578139120687,7,109
0,4.692307472229004,3.846153736114502,11.538461685180664,10.692307472229004,0.7200000286102295,0.5619818329811096,0.0,0.0,31.567567825317386,0.0,0.9995719194412231,0.006351743601517725,1,120
1,1.307692289352417,2.615384578704834,12.769230842590332,14.076923370361328,0.8687499761581421,0.32114991784095764,0.0,19.864864349365234,11.702702522277832,0.0,0.4584760367870331,1.9383878936506296,1,120
2,0.8461538553237915,1.7692307233810425,13.615385055541992,14.538461685180664,0.9162499904632568,0.23793551325798035,0.0,26.29729652404785,5.270270347595215,0.0,0.1823630183935165,5.224158319708419,1,120
3,0.6153846383094788,0.9230769276618958,14.461538314819336,14.769230842590332,0.9499999880790709,0.16149592906236648,0.0,19.810810089111328,11.756756782531738,0.0,0.4357876777648926,1.318825950361278,1,120
4,0.8461538553237915,0.8461538553237915,14.538461685180664,14.538461685180664,0.943750023841858,0.13560709685087205,0.0,31.567567825317386,0.0,0.0,0.0,5.959526460464686,1,120
5,0.1538461595773697,0.5384615659713745,14.84615421295166,15.230769157409668,0.9787499904632568,0.08341023355722428,0.0,14.216216087341307,17.351350784301758,0.0,0.5547945499420166,0.6584391471457808,1,120
0,1.0,1.692307710647583,13.692307472229006,14.384614944458008,0.9037500023841858,0.2848019206523895,0.0,0.6666666865348816,30.44444465637207,0.0,0.963095247745514,0.09250971286424567,2,120
1,0.692307710647583,1.4615384340286257,13.923076629638672,14.692307472229006,0.928749978542328,0.18298266172409056,0.0,24.481481552124023,6.629629611968994,0.0,0.2309523820877075,1.775002754302252,2,120
2,0.3846153914928436,0.5384615659713745,14.84615421295166,15.0,0.9662500023841858,0.10632654786109924,0.0,31.11111068725586,0.0,0.0,0.0,2.4389364174434123,2,120
