,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,1.8796498775482178,1.1378555297851562,26.048139572143555,2.8905909061431885,0.905505359172821,0.24500488476601734,1.098314642906189,21.191011428833008,3.505618095397949,6.137640476226807,0.30295565724372864,3.4300604351467854,1
1,1.1334792375564575,0.6105032563209534,26.57549285888672,3.636761426925659,0.9452204704284668,0.14031408590952588,4.0842695236206055,2.4915730953216553,22.205055236816406,3.1516854763031006,0.7933233380317688,0.6461320379558875,1
2,0.8315098285675049,0.49015316367149353,26.695842742919922,3.9387309551239014,0.9585387706756592,0.10833667819261943,6.196629047393799,0.39606741070747375,24.300561904907227,1.0393258333206177,0.7935872673988342,0.9911029672513623,1
3,0.667396068572998,0.42450764775276184,26.76148796081543,4.102844715118408,0.9658312797546387,0.08805078283968575,3.5898876190185547,3.971909999847412,20.724720001220703,3.6460673809051514,0.763502836227417,0.7378497958015506,1
4,0.5273522734642029,0.34135666489601135,26.84463882446289,4.242888450622559,0.9727472066879272,0.07418141361418831,4.775280952453613,3.148876428604126,21.547752380371094,2.4606740474700928,0.7519352436065674,0.8263091512920989,1
5,0.470459520816803,0.33260393142700195,26.853391647338867,4.299781322479248,0.9750068187713623,0.06295798300331552,5.339887619018555,1.9466291666030884,22.75,1.8960673809051514,0.7715957164764404,0.9552169335215633,1
6,0.3741794228553772,0.24945294857025146,26.936542510986328,4.396061420440674,0.9802793860435486,0.05236747181305768,4.612359523773193,3.505618095397949,21.191011428833008,2.6235954761505127,0.7452937960624695,0.9665058120130905,1
7,0.3172866404056549,0.21225382387638092,26.97374153137207,4.452953815460205,0.9834291934967041,0.04527147516767476,5.705056190490723,1.4438202381134033,23.252809524536133,1.530898928642273,0.7762139439582825,1.2694328114610587,1
8,0.24507658183574677,0.18818381428718567,26.997812271118164,4.5251641273498535,0.9866474866867065,0.0371123993900913,5.9634833335876465,1.8089888095855713,22.88763999938965,1.2724719047546387,0.7569493055343628,1.3847726413601305,1
9,0.20787745714187622,0.16411378979682922,27.021881103515625,4.562363147735596,0.9882909059524536,0.031809565954961184,6.57584285736084,1.384831428527832,23.311798095703125,0.6601123809814453,0.7503518462181091,1.7907681622864242,1
