,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,6.03000020980835,4.989999771118164,11.010000228881836,9.970000267028809,0.6560937762260437,0.6528208917379379,1.2443820238113403,17.129213333129883,7.567415714263916,5.991572856903076,0.4322659969329834,0.9652924398399423,1
1,2.700000047683716,3.3299999237060547,12.670000076293945,13.300000190734863,0.8104687333106995,0.4051458927989006,1.2752809524536133,14.879213333129883,9.817416191101074,5.960674285888672,0.4880366027355194,0.909660507053829,1
2,1.5700000524520874,1.850000023841858,14.149999618530273,14.430000305175781,0.89453125,0.25755374066531656,4.294943809509277,2.615168571472168,22.08146095275879,2.9410111904144287,0.7838230133056641,0.5645102856655846,1
3,0.9399999976158142,1.2100000381469727,14.789999961853027,15.0600004196167,0.9320312738418579,0.1833672283962369,2.6769661903381348,6.0842695236206055,18.61236000061035,4.558988571166992,0.7256773114204407,0.7692061630375867,1
4,0.7099999785423279,0.8600000143051147,15.140000343322754,15.289999961853027,0.9512500166893005,0.13372223149985074,4.988763809204102,3.688202142715454,21.008426666259766,2.2471909523010254,0.7282723188400269,0.8329773121195557,1
5,0.5400000214576721,0.6100000143051147,15.390000343322754,15.460000038146973,0.9639062285423279,0.09895537797361613,3.25,5.4016852378845215,19.294944763183594,3.985954999923706,0.7283602952957153,0.8762049313207314,1
6,0.44999998807907104,0.4300000071525574,15.569999694824219,15.550000190734863,0.9720312356948853,0.0739474066812545,2.297752857208252,8.25,16.44662857055664,4.938202381134033,0.6695548892021179,1.205206387463294,1
7,0.3100000023841858,0.41999998688697815,15.579999923706055,15.6899995803833,0.9781249761581421,0.05913817787542939,2.188202142715454,8.587079048156738,16.10955047607422,5.047752857208252,0.6618138551712036,1.3567923983581296,1
0,1.7318840026855469,2.04347825050354,13.898550987243652,14.210144996643066,0.8811363577842712,0.2897978502511978,3.307692289352417,2.966153860092163,23.975383758544922,1.6646153926849365,0.8041843175888062,0.5082158170643342,2
1,0.9855072498321533,1.2681159973144531,14.67391300201416,14.956521987915039,0.9289772510528564,0.1832225170189684,3.0492308139801025,4.867692470550537,22.0738468170166,1.923076868057251,0.7518800497055054,0.7785134704656413,2
2,0.6666666865348816,0.7898550629615784,15.15217399597168,15.275362014770508,0.9536363482475281,0.12278086896647107,2.4030768871307373,7.10153865814209,19.84000015258789,2.569230794906616,0.702178955078125,1.224144355560241,2
3,0.49275362491607666,0.4855072498321533,15.456521987915039,15.449275016784668,0.9689772725105286,0.0934221146797592,3.0369231700897217,7.98153829574585,18.959999084472656,1.9353846311569214,0.6570092439651489,1.2581394354992743,2
4,0.3478260934352875,0.34057971835136414,15.601449012756348,15.594202995300293,0.9779545664787292,0.06704899870197881,3.6338460445404053,2.846153736114502,24.09538459777832,1.3384615182876587,0.7962784171104431,1.1727868850011418,2
5,0.3478260934352875,0.3188405930995941,15.623188018798828,15.594202995300293,0.9790909290313721,0.05840816517445174,3.3446154594421387,4.480000019073486,22.461538314819336,1.6276923418045044,0.7546760439872742,1.1508481167845868,2
