,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,7.309999942779541,2.7100000381469727,13.289999961853027,8.6899995803833,0.6840624809265137,0.8728021097183227,0.0,1.7241379022598267,29.310344696044922,0.0,0.945555567741394,0.1694110726647907,0.0,21.5,9.954545021057129,0.0,0.3171965181827545,1.5668081947833816,0.0,0.0,31.567567825317383,0.0,1.0,0.003982526419225008,0.0,0.0,30.66666603088379,0.0,1.0,0.003521125462854871,0.0,0.0,31.428571701049805,0.0,1.0,0.0009512431171694488,1.6410256624221802,0.0,29.846153259277344,0.0,0.9478827118873596,0.21487826542134006,8.466666221618652,3.799999952316284,10.333333015441895,9.399999618530273,0.6114583611488342,0.9267360667387644,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.932387907492933,2.6797752380371094,3.8202247619628906,20.87640380859375,4.556180000305176,0.7926636338233948,0.5586818747751986
1,7.309999942779541,2.7100000381469727,13.289999961853027,8.6899995803833,0.6840624809265137,0.8728021097183227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
