,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_96_FN,subject_96_FP,subject_96_TN,subject_96_TP,subject_96_accuracy,subject_96_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,4.539999961853027,3.933333396911621,12.066666603088379,11.460000038146973,0.7359374761581421,0.7866755614678065,0.0,0.39534884691238403,31.046510696411133,0.0,0.9881656765937805,0.03077428851871801,1.902438998222351,0.26829269528388977,28.317073822021484,0.9268292784690857,0.929347813129425,0.27913658663352825,0.0,30.95652198791504,0.3478260934352875,0.0,0.012500000186264515,2.6742856873406304,0.0,0.0,30.769229888916016,0.0,1.0,0.0003119022509781644,6.344827651977539,0.27586206793785095,25.10344886779785,0.13793103396892548,0.7922077775001526,1.9341170003403834,0.0,0.03448275849223137,31.13793182373047,0.0,0.9988937973976135,0.00925987688165191,0.0,0.4761904776096344,30.952381134033203,0.0,0.9863636493682861,0.056041419618960586,27.310344696044922,0.24137930572032928,4.448276042938232,0.0,0.13900862634181976,3.682394192136567,0.0,19.390243530273438,12.317072868347168,0.0,0.38884615898132324,1.2920298343438368,2.294339656829834,4.233962059020996,23.615095138549805,1.841509461402893,0.7957763075828552,0.6930083730638225
1,4.539999961853027,3.933333396911621,12.066666603088379,11.460000038146973,0.7359374761581421,0.7866755614678065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
