,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.3549864590167999,,59.0,191,63,6,49,0.6245547923056616,0.755301032522201,0.7766990291262136,0.4375,0.8909090909090909,0.5868263473053892,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
1,0,0.3549864590167999,,80.0,261,106,45,374,0.8683826417779048,0.755301032522201,0.8078880407124682,0.7791666666666667,0.8926014319809069,0.8320355951056729,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
2,0,0.3549864590167999,,107.0,575,70,13,158,0.8941682291124743,0.755301032522201,0.8982843137254902,0.6929824561403509,0.9239766081871345,0.7919799498746867,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
3,0,0.3549864590167999,,109.0,638,52,8,63,0.8479380261807682,0.755301032522201,0.9211563731931669,0.5478260869565217,0.8873239436619719,0.6774193548387096,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
4,0,0.3549864590167999,,115.0,411,62,4,36,0.675746217126214,0.755301032522201,0.8713450292397661,0.3673469387755102,0.9,0.5217391304347826,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
5,0,0.3549864590167999,,52.0,964,44,14,22,0.32458334762672153,0.755301032522201,0.9444444444444444,0.3333333333333333,0.6111111111111112,0.43137254901960786,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
6,0,0.3549864590167999,,96.0,794,67,25,55,0.6819963319951868,0.755301032522201,0.9022316684378321,0.45081967213114754,0.6875,0.5445544554455446,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
7,0,0.3549864590167999,,64.0,513,52,12,43,0.6977368635191372,0.755301032522201,0.896774193548387,0.45263157894736844,0.7818181818181819,0.5733333333333335,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
8,0,0.3549864590167999,,92.0,353,59,51,138,0.7971302487640117,0.755301032522201,0.8169717138103162,0.700507614213198,0.7301587301587301,0.7150259067357512,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
9,0,0.3549864590167999,,48.0,272,47,9,25,0.4860001331818464,0.755301032522201,0.8413597733711048,0.3472222222222222,0.7352941176470589,0.4716981132075472,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
10,0,0.3549864590167999,,120.0,565,33,10,18,0.5495286095617024,0.755301032522201,0.9313099041533547,0.35294117647058826,0.6428571428571429,0.4556962025316456,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
11,0,0.3549864590167999,,43.0,367,42,6,33,0.7752975990835385,0.755301032522201,0.8928571428571429,0.44,0.8461538461538461,0.5789473684210525,0.8848810437452034,0.592635885447107,0.8331963845521775,0.6926229508196722
12,1,0.4506407082080841,,59.0,182,72,9,46,0.5477634718437413,0.7459747376291577,0.7378640776699029,0.3898305084745763,0.8363636363636363,0.5317919075144509,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
13,1,0.4506407082080841,,80.0,254,113,46,373,0.8829225468614567,0.7459747376291577,0.7977099236641222,0.7674897119341564,0.8902147971360382,0.8243093922651934,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
14,1,0.4506407082080841,,107.0,568,77,10,161,0.8864394399306637,0.7459747376291577,0.8933823529411765,0.6764705882352942,0.9415204678362573,0.7872860635696822,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
15,1,0.4506407082080841,,109.0,627,63,11,60,0.7637211028267499,0.7459747376291577,0.9027595269382391,0.4878048780487805,0.8450704225352113,0.6185567010309279,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
16,1,0.4506407082080841,,115.0,418,55,6,34,0.6403933096502246,0.7459747376291577,0.8810916179337231,0.38202247191011235,0.85,0.5271317829457364,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
17,1,0.4506407082080841,,52.0,946,62,10,26,0.30118227563076994,0.7459747376291577,0.9310344827586207,0.29545454545454547,0.7222222222222222,0.41935483870967744,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
18,1,0.4506407082080841,,96.0,775,86,21,59,0.5928716615626508,0.7459747376291577,0.8862911795961743,0.4068965517241379,0.7375,0.5244444444444445,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
19,1,0.4506407082080841,,64.0,481,84,11,44,0.641020186359118,0.7459747376291577,0.8467741935483871,0.34375,0.8,0.48087431693989074,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
20,1,0.4506407082080841,,92.0,318,94,25,164,0.8343919880764473,0.7459747376291577,0.8019966722129783,0.6356589147286822,0.8677248677248677,0.7337807606263983,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
21,1,0.4506407082080841,,48.0,245,74,6,28,0.48355463654445824,0.7459747376291577,0.773371104815864,0.27450980392156865,0.8235294117647058,0.4117647058823529,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
22,1,0.4506407082080841,,120.0,561,37,10,18,0.5435378564052055,0.7459747376291577,0.9249201277955271,0.32727272727272727,0.6428571428571429,0.43373493975903615,0.8669736505500127,0.5463593504452593,0.857025472473295,0.6673064619321817
