,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9790464639663696,0.9952507615089417,107.0,140.0,0.08292708196021518,0.9932920336723328,0.9762309193611145,0.9817312359809875,5791.0,5750.0,0.9236770868301392,0.9756464958190918,79.0,146.0,0.20205791031605635,0.9727146625518799,0.9074777960777283,0.9477167725563049,1291.0,1432.0
1,0.9832881093025208,0.9976823925971985,88.0,109.0,0.06828973922419637,0.9972320199012756,0.9814562797546387,0.9849752187728882,5822.0,5769.0,0.9179104566574097,0.9732778072357178,97.0,145.0,0.21258131383944762,0.9703206419944763,0.9069916605949402,0.9358041286468506,1292.0,1414.0
2,0.9865117073059082,0.9987687468528748,69.0,90.0,0.06053147882142227,0.9987077116966248,0.9846886992454529,0.9882192015647888,5841.0,5788.0,0.9199457168579102,0.9732746481895447,79.0,157.0,0.2103459099699393,0.9686402678489685,0.9011957049369812,0.9477167725563049,1280.0,1432.0
3,0.9886325001716614,0.9991716146469116,56.0,78.0,0.05580398226981653,0.9991354942321777,0.9867324233055115,0.9904388189315796,5853.0,5801.0,0.9277476072311401,0.9771538376808167,72.0,141.0,0.1916300306043599,0.9737734794616699,0.9107595086097717,0.9523494243621826,1296.0,1439.0
4,0.9913471341133118,0.9995221495628357,56.0,46.0,0.04993829077528742,0.9995108842849731,0.9921327233314514,0.9904388189315796,5885.0,5801.0,0.9263907670974731,0.9771150350570679,75.0,142.0,0.1957359586866368,0.9752971529960632,0.9100126624107361,0.9503639936447144,1295.0,1436.0
5,0.9904139637947083,0.999373197555542,46.0,67.0,0.05154064610792614,0.999366044998169,0.988601565361023,0.9921461343765259,5864.0,5811.0,0.9260515570640564,0.976921558380127,117.0,101.0,0.1944820887764241,0.9747989177703857,0.9324414730072021,0.9225678443908691,1336.0,1394.0
6,0.9942314028739929,0.9997955560684204,31.0,37.0,0.04237257298379176,0.9997931122779846,0.993689239025116,0.9947071671485901,5894.0,5826.0,0.9287652373313904,0.9776221513748169,77.0,133.0,0.1900952484261553,0.9746549129486084,0.9151244163513184,0.9490403532981873,1304.0,1434.0
7,0.9943162798881531,0.9997793436050415,27.0,40.0,0.04077152679679068,0.9997802972793579,0.9931856989860535,0.9953901171684265,5891.0,5830.0,0.9311397671699524,0.9775524139404297,75.0,128.0,0.18947459465168223,0.9737995862960815,0.9181585907936096,0.9503639936447144,1309.0,1436.0
8,0.9947404265403748,0.9998784065246582,29.0,33.0,0.037388241865956906,0.9998751878738403,0.9943695664405823,0.9950486421585083,5898.0,5828.0,0.9240162968635559,0.9749752283096313,66.0,158.0,0.21249778458552898,0.9720603227615356,0.9014348387718201,0.9563203454017639,1279.0,1445.0
9,0.9967764019966125,0.9999037384986877,18.0,20.0,0.03345337176893297,0.9999041557312012,0.9965864419937134,0.9969267249107361,5911.0,5839.0,0.9311397671699524,0.9779300689697266,84.0,119.0,0.18999538870384283,0.9764552116394043,0.9230271577835083,0.9444077014923096,1318.0,1427.0
