,Epoch,Loss,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.4644174873828888,80.0,110,140,98,1470,0.9589944412122553,0.914564893699799,0.8690869086908691,0.9130434782608695,0.9375,0.9251101321585903,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
1,0,0.4644174873828888,52.0,712,54,68,128,0.7271800366988662,0.914564893699799,0.8731808731808732,0.7032967032967034,0.6530612244897959,0.6772486772486773,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
2,0,0.4644174873828888,120.0,403,48,47,77,0.7001260179955233,0.914564893699799,0.8347826086956521,0.616,0.6209677419354839,0.6184738955823293,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
3,0,0.4644174873828888,107.0,396,62,60,656,0.9765769086521082,0.914564893699799,0.8960817717206133,0.9136490250696379,0.9162011173184358,0.9149232914923291,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
4,0,0.4644174873828888,115.0,315,43,61,135,0.8057753964530978,0.914564893699799,0.8122743682310469,0.7584269662921348,0.6887755102040817,0.7219251336898396,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
5,0,0.4644174873828888,96.0,569,87,109,219,0.7413429583560823,0.914564893699799,0.8008130081300813,0.7156862745098039,0.6676829268292683,0.690851735015773,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
6,0,0.4644174873828888,48.0,249,25,57,87,0.7911564655721661,0.914564893699799,0.8038277511961722,0.7767857142857143,0.6041666666666666,0.6796875,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
7,0,0.4644174873828888,92.0,267,65,101,675,0.9387830053545836,0.914564893699799,0.8501805054151624,0.9121621621621622,0.8698453608247423,0.8905013192612137,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
8,0,0.4644174873828888,109.0,414,60,27,249,0.9269613933920229,0.914564893699799,0.884,0.8058252427184466,0.9021739130434783,0.8512820512820513,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
9,0,0.4644174873828888,59.0,137,47,18,174,0.8834755577581299,0.914564893699799,0.8271276595744681,0.7873303167420814,0.90625,0.8426150121065377,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
10,0,0.4644174873828888,43.0,315,11,41,103,0.9102601659200346,0.914564893699799,0.8893617021276595,0.9035087719298246,0.7152777777777778,0.7984496124031009,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
11,0,0.4644174873828888,64.0,333,74,63,213,0.8423788030651447,0.914564893699799,0.7994143484626647,0.7421602787456446,0.7717391304347826,0.7566607460035525,0.8514991896272285,0.853937168502652,0.8480551053484603,0.8509859727586909
12,1,0.635256290435791,80.0,162,88,398,1170,0.9519217032233405,0.8842651397806109,0.7326732673267327,0.9300476947535771,0.7461734693877551,0.8280254777070064,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
13,1,0.635256290435791,52.0,733,33,94,102,0.6865022056351243,0.8842651397806109,0.867983367983368,0.7555555555555555,0.5204081632653061,0.6163141993957704,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
14,1,0.635256290435791,120.0,424,27,62,62,0.6554897967667326,0.8842651397806109,0.8452173913043478,0.6966292134831461,0.5,0.5821596244131456,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
15,1,0.635256290435791,107.0,442,16,205,511,0.9643623892718267,0.8842651397806109,0.8117546848381602,0.969639468690702,0.7136871508379888,0.8222043443282382,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
16,1,0.635256290435791,115.0,337,21,114,82,0.7357474225067454,0.8842651397806109,0.7563176895306859,0.7961165048543689,0.41836734693877553,0.5484949832775919,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
17,1,0.635256290435791,96.0,571,85,149,179,0.6947196318720954,0.8842651397806109,0.7621951219512195,0.678030303030303,0.5457317073170732,0.6047297297297297,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
18,1,0.635256290435791,48.0,262,12,83,61,0.7531374690999361,0.8842651397806109,0.7727272727272727,0.8356164383561644,0.4236111111111111,0.5622119815668203,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
19,1,0.635256290435791,92.0,290,42,244,532,0.9179012599007982,0.8842651397806109,0.7418772563176895,0.926829268292683,0.6855670103092784,0.7881481481481482,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
20,1,0.635256290435791,109.0,442,32,76,200,0.8986306099145264,0.8842651397806109,0.856,0.8620689655172413,0.7246376811594203,0.7874015748031497,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
21,1,0.635256290435791,59.0,144,40,48,144,0.8596152631872058,0.8842651397806109,0.7659574468085106,0.782608695652174,0.75,0.7659574468085107,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
22,1,0.635256290435791,43.0,319,7,55,89,0.869791463908799,0.8842651397806109,0.8680851063829788,0.9270833333333334,0.6180555555555556,0.7416666666666667,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
23,1,0.635256290435791,64.0,380,27,136,140,0.7983793147801321,0.8842651397806109,0.7613469985358712,0.8383233532934131,0.5072463768115942,0.6320541760722348,0.7878849270664505,0.8838465694219341,0.6628849270664505,0.7575827737902292
24,2,0.46926364302635193,80.0,98,152,99,1469,0.9582371165063768,0.9158824238236409,0.8619361936193619,0.9062307217766811,0.9368622448979592,0.9212919410473502,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
25,2,0.46926364302635193,52.0,708,58,64,132,0.7308193597982653,0.9158824238236409,0.8731808731808732,0.6947368421052632,0.673469387755102,0.6839378238341969,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
26,2,0.46926364302635193,120.0,417,34,51,73,0.6986457852957367,0.9158824238236409,0.8521739130434782,0.6822429906542056,0.5887096774193549,0.6320346320346321,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
27,2,0.46926364302635193,107.0,423,35,80,636,0.978650955928191,0.9158824238236409,0.9020442930153322,0.9478390461997019,0.888268156424581,0.9170872386445567,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
28,2,0.46926364302635193,115.0,313,45,67,129,0.8144624509275422,0.9158824238236409,0.7978339350180506,0.7413793103448276,0.6581632653061225,0.6972972972972973,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
29,2,0.46926364302635193,96.0,556,100,97,231,0.7467529883807397,0.9158824238236409,0.7997967479674797,0.6978851963746223,0.7042682926829268,0.701062215477997,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
30,2,0.46926364302635193,48.0,247,27,48,96,0.7939062187925686,0.9158824238236409,0.8205741626794258,0.7804878048780488,0.6666666666666666,0.7191011235955055,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
31,2,0.46926364302635193,92.0,228,104,38,738,0.9416754371892889,0.9158824238236409,0.871841155234657,0.8764845605700713,0.9510309278350515,0.9122373300370828,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
32,2,0.46926364302635193,109.0,440,34,47,229,0.924067712306892,0.9158824238236409,0.892,0.870722433460076,0.8297101449275363,0.849721706864564,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
33,2,0.46926364302635193,59.0,129,55,12,180,0.8923380103649743,0.9158824238236409,0.8218085106382979,0.7659574468085106,0.9375,0.8430913348946136,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
34,2,0.46926364302635193,43.0,318,8,34,110,0.9197013667879186,0.9158824238236409,0.9106382978723404,0.9322033898305084,0.7638888888888888,0.8396946564885496,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
35,2,0.46926364302635193,64.0,343,64,80,196,0.8345948296830039,0.9158824238236409,0.7891654465592972,0.7538461538461538,0.7101449275362319,0.7313432835820897,0.8548419773095624,0.8549138804457953,0.854740680713128,0.8548272718063012
36,3,0.47344833612442017,80.0,117,133,124,1444,0.9617212029060671,0.9179789330245401,0.8586358635863587,0.9156626506024096,0.9209183673469388,0.9182829888712242,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
37,3,0.47344833612442017,52.0,730,36,73,123,0.740985724995762,0.9179789330245401,0.8866943866943867,0.7735849056603774,0.6275510204081632,0.6929577464788733,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
38,3,0.47344833612442017,120.0,415,36,53,71,0.6895458726118917,0.9179789330245401,0.8452173913043478,0.6635514018691588,0.5725806451612904,0.6147186147186147,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
39,3,0.47344833612442017,107.0,423,35,90,626,0.98040047188958,0.9179789330245401,0.893526405451448,0.9470499243570348,0.8743016759776536,0.9092229484386347,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
40,3,0.47344833612442017,115.0,316,42,69,127,0.8048020214773995,0.9179789330245401,0.7996389891696751,0.7514792899408284,0.6479591836734694,0.6958904109589041,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
41,3,0.47344833612442017,96.0,554,102,92,236,0.7542355105096452,0.9179789330245401,0.8028455284552846,0.6982248520710059,0.7195121951219512,0.7087087087087086,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
42,3,0.47344833612442017,48.0,254,20,60,84,0.7988628050038019,0.9179789330245401,0.8086124401913876,0.8076923076923077,0.5833333333333334,0.6774193548387097,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
43,3,0.47344833612442017,92.0,256,76,54,722,0.9429060725066001,0.9179789330245401,0.8826714801444043,0.9047619047619048,0.9304123711340206,0.917407878017789,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
44,3,0.47344833612442017,109.0,448,26,50,226,0.9298141993590832,0.9179789330245401,0.8986666666666666,0.8968253968253969,0.8188405797101449,0.856060606060606,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
45,3,0.47344833612442017,59.0,131,53,13,179,0.9080494402783573,0.9179789330245401,0.824468085106383,0.771551724137931,0.9322916666666666,0.8443396226415095,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
46,3,0.47344833612442017,43.0,321,5,44,100,0.9252744333678256,0.9179789330245401,0.8957446808510638,0.9523809523809523,0.6944444444444444,0.8032128514056224,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
47,3,0.47344833612442017,64.0,354,53,75,201,0.8452620480264066,0.9179789330245401,0.8125915080527086,0.7913385826771654,0.7282608695652174,0.7584905660377358,0.8567666126418152,0.87026913372582,0.8385332252836305,0.85410647957078
48,4,0.638934314250946,80.0,140,110,226,1342,0.9530920838602992,0.9061362310974848,0.8151815181518152,0.9242424242424242,0.8558673469387755,0.8887417218543047,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
49,4,0.638934314250946,52.0,736,30,79,117,0.7229938452168801,0.9061362310974848,0.8866943866943867,0.7959183673469388,0.5969387755102041,0.6822157434402334,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
50,4,0.638934314250946,120.0,432,19,73,51,0.6722800799462323,0.9061362310974848,0.84,0.7285714285714285,0.4112903225806452,0.5257731958762887,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
51,4,0.638934314250946,107.0,412,46,96,620,0.9695453250910795,0.9061362310974848,0.879045996592845,0.9309309309309309,0.8659217877094972,0.8972503617945008,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
52,4,0.638934314250946,115.0,343,15,114,82,0.7869859715625844,0.9061362310974848,0.7671480144404332,0.845360824742268,0.41836734693877553,0.5597269624573379,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
53,4,0.638934314250946,96.0,618,38,160,168,0.7378629481646657,0.9061362310974848,0.7987804878048781,0.8155339805825242,0.5121951219512195,0.6292134831460674,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
54,4,0.638934314250946,48.0,261,13,75,69,0.7923495764693791,0.9061362310974848,0.7894736842105263,0.8414634146341463,0.4791666666666667,0.6106194690265487,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
55,4,0.638934314250946,92.0,280,52,215,561,0.9159417449260626,0.9061362310974848,0.7590252707581228,0.9151712887438825,0.7229381443298969,0.8077753779697624,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
56,4,0.638934314250946,109.0,455,19,89,187,0.910560316083782,0.9061362310974848,0.856,0.9077669902912622,0.677536231884058,0.7759336099585062,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
57,4,0.638934314250946,59.0,147,37,43,149,0.8633149217263012,0.9061362310974848,0.7872340425531915,0.8010752688172043,0.7760416666666666,0.7883597883597883,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
58,4,0.638934314250946,43.0,323,3,65,79,0.8868421336467375,0.9061362310974848,0.8553191489361702,0.9634146341463414,0.5486111111111112,0.6991150442477876,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
59,4,0.638934314250946,64.0,389,18,132,144,0.8340715396932845,0.9061362310974848,0.780380673499268,0.8888888888888888,0.5217391304347826,0.6575342465753423,0.8210089141004863,0.8992189468379944,0.7230551053484603,0.8015721504772599
60,5,0.6052632927894592,80.0,81,169,56,1512,0.955291747429995,0.9052152410761451,0.8762376237623762,0.8994646044021416,0.9642857142857143,0.9307479224376731,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
61,5,0.6052632927894592,52.0,689,77,50,146,0.7358641599634296,0.9052152410761451,0.867983367983368,0.6547085201793722,0.7448979591836735,0.6968973747016708,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
62,5,0.6052632927894592,120.0,390,61,41,83,0.6935037916413735,0.9052152410761451,0.8226086956521739,0.5763888888888888,0.6693548387096774,0.6194029850746268,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
63,5,0.6052632927894592,107.0,426,32,83,633,0.9761160609584463,0.9052152410761451,0.9020442930153322,0.9518796992481203,0.8840782122905028,0.9167270094134684,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
64,5,0.6052632927894592,115.0,264,94,33,163,0.7958886347840309,0.9052152410761451,0.7707581227436823,0.6342412451361867,0.8316326530612245,0.7196467991169977,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
65,5,0.6052632927894592,96.0,479,177,58,270,0.7368406765183916,0.9052152410761451,0.7611788617886179,0.6040268456375839,0.823170731707317,0.6967741935483871,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
66,5,0.6052632927894592,48.0,226,48,29,115,0.7854033478611735,0.9052152410761451,0.8157894736842105,0.7055214723926381,0.7986111111111112,0.7491856677524431,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
67,5,0.6052632927894592,92.0,110,222,6,770,0.9454755237121656,0.9052152410761451,0.7942238267148014,0.7762096774193549,0.9922680412371134,0.8710407239819004,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
68,5,0.6052632927894592,109.0,411,63,31,245,0.9274100906605465,0.9052152410761451,0.8746666666666667,0.7954545454545454,0.8876811594202898,0.8390410958904109,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
69,5,0.6052632927894592,59.0,99,85,4,188,0.8945342041703249,0.9052152410761451,0.7632978723404256,0.6886446886446886,0.9791666666666666,0.8086021505376343,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
70,5,0.6052632927894592,43.0,313,13,23,121,0.9357982666273145,0.9052152410761451,0.9234042553191489,0.9029850746268657,0.8402777777777778,0.8705035971223023,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
71,5,0.6052632927894592,64.0,287,120,53,223,0.8270721682482998,0.9052152410761451,0.746705710102489,0.6501457725947521,0.8079710144927537,0.7205169628432957,0.8350891410048622,0.7937833037300177,0.9053889789303079,0.845920878288851
72,6,0.6939579844474792,80.0,175,75,381,1187,0.9524642056431721,0.884522442381507,0.7491749174917491,0.9405705229793978,0.7570153061224489,0.8388692579505299,0.786871961102107,0.8877327491785323,0.656807131280389,0.7550069864927808
73,6,0.6939579844474792,52.0,735,31,84,112,0.7045255727724508,0.884522442381507,0.8804573804573804,0.7832167832167832,0.5714285714285714,0.6607669616519175,0.786871961102107,0.8877327491785323,0.656807131280389,0.7550069864927808
