,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.6086606979370117,,80.0,101,149,129,1439,0.9637899688117242,0.8468468485426095,0.847084708470847,0.9061712846347607,0.9177295918367347,0.9119138149556401,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
1,0,0.6086606979370117,,52.0,728,38,68,128,0.7587058495086362,0.8468468485426095,0.8898128898128899,0.7710843373493976,0.6530612244897959,0.7071823204419889,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
2,0,0.6086606979370117,,120.0,416,35,46,78,0.7346673861073546,0.8468468485426095,0.8591304347826086,0.6902654867256637,0.6290322580645161,0.6582278481012658,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
3,0,0.6086606979370117,,107.0,457,1,617,99,0.9686999458642933,0.8468468485426095,0.4735945485519591,0.99,0.138268156424581,0.24264705882352938,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
4,0,0.6086606979370117,,115.0,209,149,7,189,0.8447021178531638,0.8468468485426095,0.7184115523465704,0.5591715976331361,0.9642857142857143,0.7078651685393259,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
5,0,0.6086606979370117,,96.0,576,80,80,248,0.8357828246667935,0.8468468485426095,0.8373983739837398,0.7560975609756098,0.7560975609756098,0.7560975609756099,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
6,0,0.6086606979370117,,48.0,273,1,116,28,0.7695705476465611,0.8468468485426095,0.7200956937799043,0.9655172413793104,0.19444444444444445,0.32369942196531787,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
7,0,0.6086606979370117,,92.0,133,199,4,772,0.8840676847150053,0.8468468485426095,0.8167870036101083,0.7950566426364573,0.9948453608247423,0.8838008013737837,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
8,0,0.6086606979370117,,109.0,463,11,95,181,0.9303638193147185,0.8468468485426095,0.8586666666666667,0.9427083333333334,0.6557971014492754,0.7735042735042734,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
9,0,0.6086606979370117,,59.0,55,129,0,192,0.9556120969839383,0.8468468485426095,0.6569148936170213,0.5981308411214953,1.0,0.7485380116959064,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
10,0,0.6086606979370117,,43.0,326,0,92,52,0.9383369883934092,0.8468468485426095,0.8042553191489362,1.0,0.3611111111111111,0.5306122448979591,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
11,0,0.6086606979370117,,64.0,395,12,94,182,0.9066003498954948,0.8468468485426095,0.8448023426061494,0.9381443298969072,0.6594202898550725,0.774468085106383,0.7820097244732577,0.8169398907103825,0.726904376012966,0.7692967409948542
12,1,0.6046174168586731,,80.0,108,142,145,1423,0.962395053489861,0.8421624359481594,0.8421342134213421,0.9092651757188498,0.9075255102040817,0.9083945100542611,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
13,1,0.6046174168586731,,52.0,719,47,61,135,0.7577322710475719,0.8421624359481594,0.8877338877338877,0.7417582417582418,0.6887755102040817,0.7142857142857142,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
14,1,0.6046174168586731,,120.0,403,48,33,91,0.7474657846193394,0.8421624359481594,0.8591304347826086,0.6546762589928058,0.7338709677419355,0.6920152091254754,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
15,1,0.6046174168586731,,107.0,456,2,611,105,0.9675013468412103,0.8421624359481594,0.4778534923339012,0.9813084112149533,0.14664804469273743,0.2551640340218712,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
16,1,0.6046174168586731,,115.0,175,183,5,191,0.8487224665174008,0.8421624359481594,0.6606498194945848,0.5106951871657754,0.9744897959183674,0.6701754385964912,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
17,1,0.6046174168586731,,96.0,535,121,63,265,0.8252768734610965,0.8421624359481594,0.8130081300813008,0.6865284974093264,0.8079268292682927,0.7422969187675071,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
18,1,0.6046174168586731,,48.0,273,1,111,33,0.7792880627279307,0.8421624359481594,0.7320574162679426,0.9705882352941176,0.22916666666666666,0.3707865168539326,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
19,1,0.6046174168586731,,92.0,125,207,3,773,0.8891829953736994,0.8421624359481594,0.8104693140794224,0.7887755102040817,0.9961340206185567,0.8804100227790433,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
20,1,0.6046174168586731,,109.0,461,13,68,208,0.935084847961796,0.8421624359481594,0.892,0.9411764705882353,0.7536231884057971,0.8370221327967806,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
21,1,0.6046174168586731,,59.0,51,133,0,192,0.9566626901709046,0.8421624359481594,0.6462765957446809,0.5907692307692308,1.0,0.7427466150870408,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
22,1,0.6046174168586731,,43.0,326,0,87,57,0.9465583312262619,0.8421624359481594,0.8148936170212766,1.0,0.3958333333333333,0.5671641791044776,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
23,1,0.6046174168586731,,64.0,381,26,81,195,0.9047075481445551,0.8421624359481594,0.8433382137628112,0.8823529411764706,0.7065217391304348,0.7847082494969819,0.7780591572123177,0.7989544761489872,0.7431118314424635,0.7700220426157237
24,2,0.6426886916160583,,80.0,121,129,177,1391,0.9621548823126191,0.843162825215825,0.8316831683168316,0.9151315789473684,0.8871173469387755,0.9009067357512954,0.7802876823338736,0.828232502965599,0.7072528363047001,0.7629767238553163
25,2,0.6426886916160583,,52.0,732,34,71,125,0.7605426130146564,0.843162825215825,0.8908523908523909,0.7861635220125787,0.6377551020408163,0.704225352112676,0.7802876823338736,0.828232502965599,0.7072528363047001,0.7629767238553163
26,2,0.6426886916160583,,120.0,419,32,44,80,0.7549541160380477,0.843162825215825,0.8678260869565217,0.7142857142857143,0.6451612903225806,0.6779661016949152,0.7802876823338736,0.828232502965599,0.7072528363047001,0.7629767238553163
