,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9679166674613953,0.9941037893295288,49.0,105.0,0.10897922589133183,0.9930693507194519,0.9572475552558899,0.9795833230018616,2295.0,2351.0,0.9926108121871948,0.0,0.0,6.0,0.06741406867656802,0.0,0.0,0.0,806.0,0.0
1,0.9750000238418579,0.9969925880432129,39.0,81.0,0.08891279023140669,0.996752142906189,0.9668304920196533,0.9837499856948853,2319.0,2361.0,0.9987684488296509,0.0,0.0,1.0,0.03186091487043597,0.0,0.0,0.0,811.0,0.0
2,0.9820833206176758,0.9982318878173828,33.0,53.0,0.08050322917600473,0.9981743693351746,0.9780991673469543,0.9862499833106995,2347.0,2367.0,0.9926108121871948,0.0,0.0,6.0,0.04234442771802395,0.0,0.0,0.0,806.0,0.0
3,0.9870833158493042,0.9991048574447632,21.0,41.0,0.06791617588450512,0.9989864230155945,0.9830578565597534,0.9912499785423279,2359.0,2379.0,1.0,0.0,0.0,0.0,0.03346747475598246,0.0,0.0,0.0,812.0,0.0
4,0.9885416626930237,0.9993247389793396,25.0,30.0,0.06736907249937454,0.9992935657501221,0.987525999546051,0.9895833134651184,2370.0,2375.0,0.993842363357544,0.0,0.0,5.0,0.0462383689413884,0.0,0.0,0.0,807.0,0.0
5,0.9927083253860474,0.9996508955955505,7.0,28.0,0.058687874699632325,0.9996365308761597,0.9884345531463623,0.997083306312561,2372.0,2393.0,0.9987684488296509,0.0,0.0,1.0,0.029999771673837907,0.0,0.0,0.0,811.0,0.0
6,0.9925000071525574,0.9997379183769226,17.0,19.0,0.05529005529979865,0.9997352957725525,0.9920899271965027,0.9929166436195374,2381.0,2383.0,1.0,0.0,0.0,0.0,0.02596666145464176,0.0,0.0,0.0,812.0,0.0
7,0.9939583539962769,0.9997804164886475,9.0,20.0,0.05086113732308149,0.9997780323028564,0.9917047023773193,0.9962499737739563,2380.0,2391.0,0.9950739145278931,0.0,0.0,4.0,0.03852635201323649,0.0,0.0,0.0,808.0,0.0
8,0.9960416555404663,0.9998762011528015,7.0,12.0,0.04834063693881035,0.9998729228973389,0.9950103759765625,0.997083306312561,2388.0,2393.0,1.0,0.0,0.0,0.0,0.024648253104002604,0.0,0.0,0.0,812.0,0.0
9,0.9954166412353516,0.9999391436576843,6.0,16.0,0.04434420565764109,0.9999392032623291,0.9933609962463379,0.9975000023841858,2384.0,2394.0,0.9975369572639465,0.0,0.0,2.0,0.03302455462258438,0.0,0.0,0.0,810.0,0.0
10,0.9956250190734863,0.9999574422836304,9.0,12.0,0.04154488197217385,0.999957799911499,0.995006263256073,0.9962499737739563,2388.0,2391.0,0.9913793206214905,0.0,0.0,7.0,0.04560523957307703,0.0,0.0,0.0,805.0,0.0
11,0.997083306312561,0.9999778866767883,2.0,12.0,0.03857245466361443,0.9999779462814331,0.9950207471847534,0.9991666674613953,2388.0,2398.0,0.9926108121871948,0.0,0.0,6.0,0.04008992407195674,0.0,0.0,0.0,806.0,0.0
12,0.9983333349227905,0.9999877214431763,3.0,5.0,0.03728364976743857,0.9999878406524658,0.997918426990509,0.9987499713897705,2395.0,2397.0,0.9926108121871948,0.0,0.0,6.0,0.03852126909777742,0.0,0.0,0.0,806.0,0.0
13,0.996874988079071,0.99998539686203,3.0,12.0,0.03622493671253323,0.9999855756759644,0.9950186610221863,0.9987499713897705,2388.0,2397.0,0.9950739145278931,0.0,0.0,4.0,0.029708712760891234,0.0,0.0,0.0,808.0,0.0
