,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9147916436195374,0.9650121331214905,195.0,214.0,0.23961563862860202,0.9115337133407593,0.918749988079071,2186.0,2205.0,0.8256347179412842,0.8412331938743591,280.0,709.0,0.41654080858687925,0.4323458671569824,0.6585366129875183,4143.0,540.0
1,0.9556249976158142,0.9897288680076599,113.0,100.0,0.13579188322027524,0.9581063985824585,0.95291668176651,2300.0,2287.0,0.8531382083892822,0.8215999007225037,416.0,417.0,0.3878697525967328,0.4920828342437744,0.49268293380737305,4435.0,404.0
2,0.9683333039283752,0.9966398477554321,76.0,76.0,0.09547009995828072,0.9683333039283752,0.9683333039283752,2324.0,2324.0,0.8411495089530945,0.8225907683372498,381.0,520.0,0.40427748760148063,0.4577684998512268,0.535365879535675,4332.0,439.0
3,0.9831249713897705,0.998648464679718,34.0,47.0,0.0744502310330669,0.9805221557617188,0.9858333468437195,2353.0,2366.0,0.8515514731407166,0.8355045318603516,363.0,479.0,0.39096608892482493,0.4882478713989258,0.5573170781135559,4373.0,457.0
4,0.9852083325386047,0.9989432096481323,31.0,40.0,0.06633959436168273,0.9833955764770508,0.9870833158493042,2360.0,2369.0,0.866008460521698,0.8533026576042175,374.0,386.0,0.36753410014766563,0.536057710647583,0.5439024567604065,4466.0,446.0
5,0.9912499785423279,0.999700665473938,18.0,24.0,0.052715695612132546,0.9900249242782593,0.9925000071525574,2376.0,2382.0,0.8402679562568665,0.8555313944816589,288.0,618.0,0.4027984206615954,0.4626086950302124,0.6487804651260376,4234.0,532.0
6,0.9939583539962769,0.9998677968978882,12.0,17.0,0.04371978854139646,0.9929313659667969,0.9950000047683716,2383.0,2388.0,0.8644217252731323,0.8554990887641907,372.0,397.0,0.370572998489244,0.5301775336265564,0.5463414788246155,4455.0,448.0
7,0.9952083230018616,0.999898374080658,11.0,12.0,0.04098818450545271,0.9950020909309387,0.9954166412353516,2388.0,2389.0,0.8711212873458862,0.8520506620407104,416.0,315.0,0.37211374410957476,0.561891496181488,0.49268293380737305,4537.0,404.0
8,0.9958333373069763,0.9998800754547119,11.0,9.0,0.039399047773331405,0.996246874332428,0.9954166412353516,2391.0,2389.0,0.8656558394432068,0.8588588237762451,380.0,382.0,0.3561758594889567,0.5352798104286194,0.5365853905677795,4470.0,440.0
9,0.997083306312561,0.9999719262123108,6.0,8.0,0.03300147606059909,0.9966694712638855,0.9975000023841858,2392.0,2394.0,0.8573695421218872,0.862642228603363,330.0,479.0,0.3718214496675937,0.5056759715080261,0.5975610017776489,4373.0,490.0
10,0.9987499713897705,0.9999793171882629,4.0,2.0,0.029714701796571413,0.999165952205658,0.9983333349227905,2398.0,2396.0,0.8679478168487549,0.8593729734420776,376.0,373.0,0.3654211263352288,0.5434516668319702,0.5414634346961975,4479.0,444.0
11,0.9985416531562805,0.999984085559845,2.0,5.0,0.028162069655954837,0.9979192614555359,0.9991666674613953,2395.0,2398.0,0.8561354279518127,0.8657881617546082,314.0,502.0,0.37870349326763403,0.5019841194152832,0.6170731782913208,4350.0,506.0
12,0.99979168176651,0.9999988079071045,0.0,1.0,0.024584004376083612,0.9995834827423096,1.0,2399.0,2400.0,0.8621297478675842,0.8631624579429626,352.0,430.0,0.3648815480795162,0.5211581587791443,0.5707316994667053,4422.0,468.0
13,0.9993749856948853,0.9999969005584717,2.0,1.0,0.022966222145284217,0.9995831847190857,0.9991666674613953,2399.0,2398.0,0.8658321499824524,0.8544478416442871,386.0,375.0,0.375313324509622,0.5364647507667542,0.5292682647705078,4477.0,434.0
