,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_59_accuracy,subject_59_auc,subject_59_false_negatives,subject_59_false_positives,subject_59_loss,subject_59_precision,subject_59_recall,subject_59_true_negatives,subject_59_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.7288888692855835,0.806074857711792,652.0,324.0,0.7972670012050205,0.779891312122345,0.6377778053283691,0.946360170841217,0.5267137289047241,52.0,4.0,0.45366773562491847,0.0,0.0,988.0,0.0,0.8567193746566772,0.0,0.0,145.0,0.34571446908321307,0.0,0.0,867.0,0.0,0.8480662703514099,0.7072417140007019,32.0,78.0,0.38229679172210274,0.23529411852359772,0.4285714328289032,590.0,24.0,1.0,0.0,0.0,0.0,0.00016328311493980284,0.0,0.0,476.0,0.0,0.9985119104385376,0.0,0.0,1.0,0.011955817074825367,0.0,0.0,671.0,0.0,,,,,,,,,,0.577464759349823,0.0,0.0,240.0,0.8866260748513988,0.0,0.0,328.0,0.0,0.8131579160690308,0.9411203861236572,138.0,4.0,0.4628228193835208,0.9865771532058716,0.6805555820465088,324.0,294.0,0.9739583134651184,0.0,0.0,25.0,0.08400893546640872,0.0,0.0,935.0,0.0,1476.0,1148.0,0.8671236038208008,0.7364490032196045,386.0,719.0,0.3953034795351244,0.24554039537906647,0.3774193525314331,6977.0,234.0
1,0.7563889026641846,0.8221991658210754,464.0,413.0,0.7281131438414256,0.763865053653717,0.742222249507904,0.946360170841217,0.7086693048477173,52.0,4.0,0.36153349043623906,0.0,0.0,988.0,0.0,0.6660078763961792,0.0,0.0,338.0,0.5864616758502991,0.0,0.0,674.0,0.0,0.7845304012298584,0.8457416296005249,16.0,140.0,0.42992185772453223,0.2222222238779068,0.7142857313156128,528.0,40.0,1.0,0.0,0.0,0.0,0.0010949466044881514,0.0,0.0,476.0,0.0,0.9985119104385376,0.0,0.0,1.0,0.026728678051204907,0.0,0.0,671.0,0.0,,,,,,,,,,0.34683099389076233,0.0,0.0,371.0,1.8574894230130692,0.0,0.0,197.0,0.0,0.8500000238418579,0.9258624315261841,82.0,32.0,0.3754762903640145,0.9162303805351257,0.8101851940155029,296.0,350.0,0.00937500037252903,0.0,0.0,951.0,6.039291270573934,0.0,0.0,9.0,0.0,1387.0,1336.0,0.8620731234550476,0.7556910514831543,317.0,830.0,0.40315234501984554,0.2674315869808197,0.4887096881866455,6866.0,303.0
2,0.746666669845581,0.8323302268981934,354.0,558.0,0.7132242296801673,0.7215569019317627,0.8033333420753479,0.946360170841217,0.7469757795333862,52.0,4.0,0.3306059148668854,0.0,0.0,988.0,0.0,0.4476284682750702,0.0,0.0,559.0,0.9529232545332476,0.0,0.0,453.0,0.0,0.591160237789154,0.8476796746253967,1.0,295.0,0.8420155308523231,0.15714286267757416,0.9821428656578064,373.0,55.0,1.0,0.0,0.0,0.0,0.0022176588149819556,0.0,0.0,476.0,0.0,0.9955357313156128,0.0,0.0,3.0,0.03861535668727897,0.0,0.0,669.0,0.0,,,,,,,,,,0.4489436745643616,0.0,0.0,313.0,1.4068604187226632,0.0,0.0,255.0,0.0,0.7947368621826172,0.9512724876403809,151.0,5.0,0.4894373165933709,0.9825174808502197,0.6504629850387573,323.0,281.0,0.9635416865348816,0.0,0.0,35.0,0.21894670277833939,0.0,0.0,925.0,0.0,1242.0,1446.0,0.8597883582115173,0.7720401287078857,280.0,886.0,0.42015363805680506,0.2773246467113495,0.5483871102333069,6810.0,340.0
3,0.742222249507904,0.8386547565460205,321.0,607.0,0.7130261063575745,0.7090124487876892,0.8216666579246521,0.946360170841217,0.7661290764808655,52.0,4.0,0.3121928811966267,0.0,0.0,988.0,0.0,0.698616623878479,0.0,0.0,305.0,0.5409776290414833,0.0,0.0,707.0,0.0,0.5732043981552124,0.8075411319732666,6.0,303.0,0.8175260869178983,0.14164306223392487,0.8928571343421936,365.0,50.0,1.0,0.0,0.0,0.0,0.001122860806336736,0.0,0.0,476.0,0.0,0.9955357313156128,0.0,0.0,3.0,0.04689321338775612,0.0,0.0,669.0,0.0,,,,,,,,,,0.42781689763069153,0.0,0.0,325.0,2.4671031824299985,0.0,0.0,243.0,0.0,0.8842105269432068,0.9493705034255981,65.0,23.0,0.29686575594701264,0.9410256147384644,0.8495370149612427,305.0,367.0,0.36770832538604736,0.0,0.0,607.0,1.0111413995424907,0.0,0.0,353.0,0.0,1193.0,1479.0,0.8613516092300415,0.7845993638038635,264.0,889.0,0.4191844383932869,0.28594377636909485,0.57419353723526,6807.0,356.0
4,0.7477777600288391,0.8446123600006104,312.0,596.0,0.6973163488176134,0.7140114903450012,0.8266666531562805,0.946360170841217,0.7757056355476379,52.0,4.0,0.3030526017615397,0.0,0.0,988.0,0.0,0.7440711259841919,0.0,0.0,259.0,0.4867404348294254,0.0,0.0,753.0,0.0,0.5870165824890137,0.8796647191047668,0.0,299.0,0.8654921361095997,0.15774647891521454,1.0,369.0,56.0,1.0,0.0,0.0,0.0,0.0012781895059278282,0.0,0.0,476.0,0.0,0.9955357313156128,0.0,0.0,3.0,0.047668028090681346,0.0,0.0,669.0,0.0,,,,,,,,,,0.5176056623458862,0.0,0.0,274.0,1.4819369735852095,0.0,0.0,294.0,0.0,0.8578947186470032,0.9478849172592163,96.0,12.0,0.35455981649850543,0.9655172228813171,0.7777777910232544,316.0,336.0,0.7749999761581421,0.0,0.0,216.0,0.4909673055013021,0.0,0.0,744.0,0.0,1204.0,1488.0,0.8704906105995178,0.7977535128593445,253.0,824.0,0.40127928190187745,0.3081444203853607,0.5919354557991028,6872.0,367.0
5,0.7538889050483704,0.84800785779953,332.0,554.0,0.6782106247213152,0.7260138392448425,0.8155555725097656,0.946360170841217,0.8140121102333069,52.0,4.0,0.27693956315212337,0.0,0.0,988.0,0.0,0.7806324362754822,0.0,0.0,222.0,0.4854585661482905,0.0,0.0,790.0,0.0,0.6602209806442261,0.8061109781265259,8.0,238.0,0.6516086360367622,0.1678321659564972,0.8571428656578064,430.0,48.0,1.0,0.0,0.0,0.0,0.0013552141002136744,0.0,0.0,476.0,0.0,0.9940476417541504,0.0,0.0,4.0,0.04329558461904526,0.0,0.0,668.0,0.0,,,,,,,,,,0.5211267471313477,0.0,0.0,272.0,0.9513709813776151,0.0,0.0,296.0,0.0,0.8302631378173828,0.9536154270172119,126.0,3.0,0.4647724860592892,0.9902912378311157,0.7083333134651184,325.0,306.0,0.6947916746139526,0.0,0.0,293.0,0.6245788226524989,0.0,0.0,667.0,0.0,1246.0,1468.0,0.8833574056625366,0.8029239773750305,260.0,710.0,0.36747509979353093,0.336448609828949,0.5806451439857483,6986.0,360.0
6,0.758055567741394,0.8495030403137207,342.0,529.0,0.6784123242563671,0.7337694764137268,0.8100000023841858,0.946360170841217,0.7565524578094482,52.0,4.0,0.31361173526664937,0.0,0.0,988.0,0.0,0.7381423115730286,0.0,0.0,265.0,0.5638916887077889,0.0,0.0,747.0,0.0,0.7472375631332397,0.8352224826812744,6.0,177.0,0.5451865430036302,0.22026431560516357,0.8928571343421936,491.0,50.0,1.0,0.0,0.0,0.0,0.002882052414479251,0.0,0.0,476.0,0.0,0.9955357313156128,0.0,0.0,3.0,0.03489742188581398,0.0,0.0,669.0,0.0,,,,,,,,,,0.6760563254356384,0.0,0.0,184.0,0.6685085850702205,0.0,0.0,384.0,0.0,0.8157894611358643,0.9567489624023438,138.0,2.0,0.47735561885331806,0.9932432174682617,0.6805555820465088,326.0,294.0,0.6031249761581421,0.0,0.0,381.0,0.6613611022631327,0.0,0.0,579.0,0.0,1271.0,1458.0,0.8902116417884827,0.8145290613174438,257.0,656.0,0.3479301048592342,0.35623160004615784,0.5854838490486145,7040.0,363.0
7,0.7699999809265137,0.8514102101325989,369.0,459.0,0.669815100563897,0.7571428418159485,0.7950000166893005,0.946360170841217,0.7469757795333862,52.0,4.0,0.34139323572775837,0.0,0.0,988.0,0.0,0.8754940629005432,0.0,0.0,126.0,0.31616607390844775,0.0,0.0,886.0,0.0,0.7417126893997192,0.7866365909576416,22.0,165.0,0.5035169121310197,0.17085427045822144,0.6071428656578064,503.0,34.0,1.0,0.0,0.0,0.0,0.0019099037348832778,0.0,0.0,476.0,0.0,0.9955357313156128,0.0,0.0,3.0,0.031180564979357377,0.0,0.0,669.0,0.0,,,,,,,,,,0.6830986142158508,0.0,0.0,180.0,0.7181526262995223,0.0,0.0,388.0,0.0,0.8276315927505493,0.9527544975280762,128.0,3.0,0.4530412912368774,0.990227997303009,0.7037037014961243,325.0,304.0,0.24062499403953552,0.0,0.0,729.0,1.3804345329602559,0.0,0.0,231.0,0.0,1341.0,1431.0,0.8970658779144287,0.8190357089042664,270.0,586.0,0.3262017196247703,0.3739316165447235,0.5645161271095276,7110.0,350.0
8,0.7663888931274414,0.8514953255653381,349.0,492.0,0.6742962532573276,0.7467833161354065,0.8061110973358154,0.946360170841217,0.7565524578094482,52.0,4.0,0.32200331584919756,0.0,0.0,988.0,0.0,0.9446640610694885,0.0,0.0,56.0,0.19906155776836185,0.0,0.0,956.0,0.0,0.7113259434700012,0.8460355997085571,4.0,205.0,0.5831584288270434,0.20233462750911713,0.9285714030265808,463.0,52.0,1.0,0.0,0.0,0.0,0.00039944787506804557,0.0,0.0,476.0,0.0,0.9985119104385376,0.0,0.0,1.0,0.029978119014274506,0.0,0.0,671.0,0.0,,,,,,,,,,0.6936619877815247,0.0,0.0,174.0,0.6145620786807906,0.0,0.0,394.0,0.0,0.7710526585578918,0.9528533220291138,173.0,1.0,0.6388151451161034,0.9961538314819336,0.5995370149612427,327.0,259.0,0.9958333373069763,0.0,0.0,4.0,0.029806173220276833,0.0,0.0,956.0,0.0,1308.0,1451.0,0.8969456553459167,0.8245682120323181,257.0,600.0,0.329787281526861,0.3769470453262329,0.5854838490486145,7096.0,363.0
9,0.7652778029441833,0.8513323664665222,335.0,510.0,0.6758734814325968,0.7417721748352051,0.8138889074325562,0.946360170841217,0.8140121102333069,52.0,4.0,0.2747828497264135,0.0,0.0,988.0,0.0,0.9041501879692078,0.0,0.0,97.0,0.26991603868045355,0.0,0.0,915.0,0.0,0.6975138187408447,0.8502192497253418,6.0,213.0,0.591562451907943,0.1901140660047531,0.8928571343421936,455.0,50.0,1.0,0.0,0.0,0.0,0.0002581779089337606,0.0,0.0,476.0,0.0,0.9970238208770752,0.0,0.0,2.0,0.029721684665197416,0.0,0.0,670.0,0.0,,,,,,,,,,0.7623239159584045,0.0,0.0,135.0,0.5048458844843046,0.0,0.0,433.0,0.0,0.7881578803062439,0.91879802942276,154.0,7.0,0.6230572217389156,0.9754385948181152,0.6435185074806213,321.0,278.0,0.28333333134651184,0.0,0.0,688.0,1.2376302003860473,0.0,0.0,272.0,0.0,1290.0,1465.0,0.8970658779144287,0.8275705575942993,244.0,612.0,0.33255771087763,0.38056680560112,0.6064516305923462,7084.0,376.0
