,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_96_accuracy,subject_96_auc,subject_96_false_negatives,subject_96_false_positives,subject_96_loss,subject_96_precision,subject_96_recall,subject_96_true_negatives,subject_96_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8999999761581421,0.9643324017524719,215.0,265.0,0.25487170154849687,0.8918367624282837,0.9104166626930237,1.0,0.0,0.0,0.0,0.5014097717675295,0.0,0.0,396.0,0.0,0.9358974099159241,0.5496385097503662,120.0,0.0,0.49264914306819946,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5274854898452759,88.0,0.0,0.4963127422751042,0.0,0.0,1052.0,0.0,2135.0,2185.0,0.9389671087265015,0.48495566844940186,208.0,0.0,0.4948926046140877,0.0,0.0,3200.0,0.0
1,0.9222916960716248,0.9752275943756104,171.0,202.0,0.22431938340266547,0.9169065952301025,0.9287499785423279,1.0,0.0,0.0,0.0,0.45462027342632566,0.0,0.0,396.0,0.0,0.9358974099159241,0.5420781373977661,120.0,0.0,0.4568651975729527,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5290085673332214,88.0,0.0,0.46261073905125,0.0,0.0,1052.0,0.0,2198.0,2229.0,0.9389671087265015,0.4827260971069336,208.0,0.0,0.458526267132289,0.0,0.0,3200.0,0.0
2,0.9279166460037231,0.9792343378067017,140.0,206.0,0.2104253254334132,0.9164639115333557,0.9416666626930237,1.0,0.0,0.0,0.0,0.42816292848249876,0.0,0.0,396.0,0.0,0.9358974099159241,0.5503591299057007,120.0,0.0,0.43748640504657715,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5335237979888916,88.0,0.0,0.44454014991459095,0.0,0.0,1052.0,0.0,2194.0,2260.0,0.9389671087265015,0.4873768091201782,208.0,0.0,0.4387625674126853,0.0,0.0,3200.0,0.0
3,0.9410416483879089,0.9846211075782776,121.0,162.0,0.18910426631569863,0.9336337447166443,0.9495833516120911,1.0,0.0,0.0,0.0,0.4371003902921773,0.0,0.0,396.0,0.0,0.9358974099159241,0.5472602844238281,120.0,0.0,0.44398952294618654,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5211772322654724,88.0,0.0,0.45141073789512903,0.0,0.0,1052.0,0.0,2238.0,2279.0,0.9389671087265015,0.4821702241897583,208.0,0.0,0.4456714754093421,0.0,0.0,3200.0,0.0
4,0.9422916769981384,0.9856632947921753,120.0,157.0,0.1820303455988566,0.9355765581130981,0.949999988079071,1.0,0.0,0.0,0.0,0.44999478561709627,0.0,0.0,396.0,0.0,0.9358974099159241,0.5541713833808899,120.0,0.0,0.4534436744502467,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5292192697525024,88.0,0.0,0.4612383841422566,0.0,0.0,1052.0,0.0,2243.0,2280.0,0.9389671087265015,0.49026593565940857,208.0,0.0,0.45565030776279075,0.0,0.0,3200.0,0.0
5,0.9493749737739563,0.98847895860672,101.0,142.0,0.1699039021631082,0.941827118396759,0.9579166769981384,1.0,0.0,0.0,0.0,0.4429193915742816,0.0,0.0,396.0,0.0,0.9358974099159241,0.5450009703636169,120.0,0.0,0.4474734801512498,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5234078168869019,88.0,0.0,0.4561852310833178,0.0,0.0,1052.0,0.0,2258.0,2299.0,0.9389671087265015,0.48289138078689575,208.0,0.0,0.4498584506937036,0.0,0.0,3200.0,0.0
6,0.9545833468437195,0.9917911291122437,90.0,128.0,0.153609956279397,0.9474979639053345,0.9624999761581421,1.0,0.0,0.0,0.0,0.42146202018766693,0.0,0.0,396.0,0.0,0.9358974099159241,0.5545995235443115,120.0,0.0,0.4309915457016382,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5149444937705994,88.0,0.0,0.4406591398674145,0.0,0.0,1052.0,0.0,2272.0,2310.0,0.9389671087265015,0.48304682970046997,208.0,0.0,0.43311812144489914,0.0,0.0,3200.0,0.0
7,0.9612500071525574,0.9925052523612976,74.0,112.0,0.14767160810530186,0.9540607333183289,0.9691666960716248,1.0,0.0,0.0,0.0,0.43596789571974015,0.0,0.0,396.0,0.0,0.9358974099159241,0.5426607728004456,120.0,0.0,0.4415180046334226,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5140749216079712,88.0,0.0,0.45101525762624906,0.0,0.0,1052.0,0.0,2288.0,2326.0,0.9389671087265015,0.47711092233657837,208.0,0.0,0.4440499958298016,0.0,0.0,3200.0,0.0
8,0.9645833373069763,0.9944058060646057,65.0,105.0,0.13950481683015822,0.9569672346115112,0.9729166626930237,1.0,0.0,0.0,0.0,0.4189348518848419,0.0,0.0,396.0,0.0,0.9358974099159241,0.5364630818367004,120.0,0.0,0.42871275569638634,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5190545916557312,88.0,0.0,0.4393789917753454,0.0,0.0,1052.0,0.0,2295.0,2335.0,0.9389671087265015,0.47527268528938293,208.0,0.0,0.4311445215498338,0.0,0.0,3200.0,0.0
9,0.9683333039283752,0.9955702424049377,58.0,94.0,0.12948366512854895,0.9614121317863464,0.9758333563804626,1.0,0.0,0.0,0.0,0.4086749385101627,0.0,0.0,396.0,0.0,0.9358974099159241,0.5579623579978943,120.0,0.0,0.42140442591447097,0.0,0.0,1752.0,0.0,0.9228070378303528,0.5170454382896423,88.0,0.0,0.4325660569625988,0.0,0.0,1052.0,0.0,2306.0,2342.0,0.9389671087265015,0.485704630613327,208.0,0.0,0.423658936656137,0.0,0.0,3200.0,0.0
